name,deliver_time,discount,deliver_way,category,sub_category,maker,profit,sell_count
"Eaton 令, 回收",4.0,0.0,2.5,1,7,55,0.46,2.0
"GlobeWeis 马尼拉纸信封, 每套 50 个",4.0,0.0,2.8333333333333335,1,2,2,0.23,3.3333333333333335
"Acco 装订机盖, 回收",3.25,0.05,2.5,1,3,56,0.4475,4.5
"Harbour Creations 文件夹标签, 白色",4.0,0.0,3.5,1,12,31,0.42,5.25
"Binney & Smith 速写本, 蓝色",4.2,0.44000000000000006,3.6,1,16,70,-0.4040000000000001,4.0
"Fiskars 修剪器, 工业",5.142857142857143,0.17142857142857146,3.857142857142857,1,1,1,-0.21999999999999995,4.857142857142857
"Elite 剪刀, 锯齿状",4.333333333333333,0.13333333333333333,3.3333333333333335,1,1,22,0.08333333333333333,3.6666666666666665
"Acco 孔加固材料, 回收",4.25,0.2,3.375,1,3,56,-0.31,3.75
"Barricks 培训桌, 组装",3.0,0.425,2.5,3,17,65,-0.42,2.0
"Lesro 会议桌, 白色",4.5,0.425,4.0,3,17,36,-0.38,1.5
"夏普 墨水, 数字化",4.2,0.24000000000000005,3.6,2,9,51,-0.15,2.6
"Stiletto 剪刀, 蓝色",5.5,0.0,4.0,1,1,53,0.19,9.0
"Kraft 外皮和封条, 每套 50 个",4.571428571428571,0.0,3.4285714285714284,1,2,48,0.0,3.7142857142857144
"Eaton 羊皮纸, 每包 12 个",5.0,0.0,4.0,1,7,55,0.15,2.5
"Memorex 路由器, 耐用",4.0,0.26666666666666666,3.6666666666666665,2,10,17,0.15,4.666666666666667
"Avery 有色标签, 红色",2.75,0.0,2.75,1,12,19,0.17,4.25
"Harbour Creations 沙滩椅, 每套两件",4.0,0.20000000000000004,3.3333333333333335,3,6,31,-0.04999999999999999,3.6666666666666665
"Rubvermaid 分层置放架, 黑色",3.25,0.30000000000000004,3.0,3,14,69,-0.1875,5.25
"施乐 令, 每包 12 个",4.333333333333333,0.0,3.6666666666666665,1,7,67,0.28,2.8333333333333335
"Fiskars 尺子, 钢",3.1666666666666665,0.13333333333333333,3.0,1,1,1,0.22999999999999998,4.166666666666667
"GlobeWeis 搭扣信封, 银色",3.2857142857142856,0.0,2.857142857142857,1,2,2,0.39000000000000007,3.2857142857142856
"Memorex 记忆卡, 实惠",2.0,0.2,2.0,2,10,17,-0.305,3.5
"SanDisk 备忘录便条, 优质",3.0,0.0,2.5,1,7,14,0.05,4.0
"Memorex 闪存驱动器, 可编程",4.0,0.0,3.3333333333333335,2,10,17,0.34,3.6666666666666665
"Accos 订书钉, 混合尺寸",5.25,0.1,3.5,1,8,26,0.39249999999999996,2.25
"BIC 速写本, 整包",5.25,0.8,4.0,1,16,68,-1.75,6.5
"Harbour Creations 合法证物标签, 耐用",5.0,0.0,3.4285714285714284,1,12,31,0.02,4.285714285714286
"Ames 邮寄品, 红色",4.166666666666667,0.0,3.1666666666666665,1,2,39,0.43,4.0
"SAFCO 摇椅, 红色",5.0,0.05000000000000001,3.8333333333333335,3,6,8,0.22999999999999998,3.3333333333333335
"施乐 计划信息表, 优质",4.2,0.0,3.6,1,7,67,0.32,2.8
"SanDisk 键盘, 耐用",3.0,0.20000000000000004,2.8333333333333335,2,10,14,-0.295,4.833333333333333
"诺基亚 音频基座, 全尺寸",4.666666666666667,0.13333333333333333,3.3333333333333335,2,11,15,0.04666666666666666,3.5
"Tenex 搁板, 金属",3.4444444444444446,0.0,3.111111111111111,1,15,28,0.4,4.111111111111111
"苹果 耳机, 混合尺寸",3.3333333333333335,0.13333333333333333,3.1666666666666665,2,11,63,0.06,3.0
"Deflect-O 分层置放架, 耐用",4.833333333333333,0.0,3.8333333333333335,3,14,61,0.09999999999999999,3.1666666666666665
"Breville 烤面包机, 黑色",4.0,0.1,3.25,1,4,37,0.09,4.625
"Ames 商业信封, 红色",3.5,0.0,3.5,1,2,39,0.32,3.1666666666666665
"Safco 柜, 黑色",3.8333333333333335,0.13333333333333333,3.5,3,13,8,-0.11333333333333334,2.6666666666666665
"Advantus 橡皮筋, 每包 12 个",3.0,0.2,3.0,1,8,33,0.21,2.5
"冲电器 喷墨打印机, 多色",3.4,0.32,2.8,2,5,72,-0.26,4.8
"摩托罗拉 音频基座, 混合尺寸",3.0,0.0,3.0,2,11,66,0.33,6.75
"Accos 回形针, 金属",3.6666666666666665,0.0,3.0,1,8,26,0.18000000000000002,4.666666666666667
"Deflect-O 框架, 耐用",5.0,0.2,3.5,3,14,61,-0.2,3.25
"Novimex 圆形标签, 耐用",4.428571428571429,0.0,3.4285714285714284,1,12,16,0.37000000000000005,3.0
"Acme 大剪刀, 锯齿状",5.666666666666667,0.13333333333333333,3.6666666666666665,1,1,18,0.25333333333333335,4.0
"Ibico 装订机盖, 透明",3.9166666666666665,0.13333333333333333,3.1666666666666665,1,3,7,-0.013333333333333324,3.25
"Smead 锁柜, 金属",3.8,0.0,3.4,1,15,35,0.4699999999999999,4.5
"夏普 无线传真机, 每套两件",4.25,0.2,3.25,2,9,51,0.265,4.0
"Hamilton Beach 咖啡研磨机, 红色",4.333333333333333,0.0,3.3333333333333335,1,4,41,0.18000000000000002,3.0
"Memorex 鼠标, 可编程",3.6,0.08,3.2,2,10,17,0.03599999999999999,3.4
"Stiletto 开信刀, 钢",4.428571428571429,0.05714285714285715,3.857142857142857,1,1,53,-0.039999999999999994,3.7142857142857144
"Enermax 键区, 回收",4.0,0.06666666666666667,3.0,2,10,58,0.17833333333333334,4.5
"施乐 羊皮纸, 每包 12 个",4.0,0.0,3.2,1,7,67,0.24,4.4
"宜家 书库, 传统",4.857142857142857,0.17142857142857146,4.0,3,13,49,0.25285714285714284,3.5714285714285716
"Eldon 灯泡, 耐用",3.25,0.0,2.5,3,14,52,0.21,5.75
"Tenex 闹钟, 一包多件",5.0,0.0,4.0,3,14,28,0.16,4.0
"Avery 打孔机, 回收",3.1666666666666665,0.20000000000000004,2.8333333333333335,1,3,19,-0.26499999999999996,2.6666666666666665
"Advantus 图钉, 混合尺寸",4.666666666666667,0.13333333333333333,3.3333333333333335,1,8,33,0.16666666666666666,4.666666666666667
"Acco 装订机, 透明",5.0,0.2222222222222222,3.6666666666666665,1,3,56,-0.37222222222222223,4.666666666666667
"BIC 荧光笔, 整包",4.2,0.36,3.0,1,16,68,-1.65,3.8
"Barricks 培训桌, 黑色",3.0,0.425,3.0,3,17,65,-0.86,5.0
"Kraft 马尼拉纸信封, 每套 50 个",3.3333333333333335,0.0,2.6666666666666665,1,2,48,0.3499999999999999,5.0
"Tenex 盒, 工业",5.75,0.0,4.0,1,15,28,0.31,4.25
"Novimex 文件夹标签, 红色",3.75,0.0,3.5,1,12,16,0.42,2.5
"Rogers 锁柜, 工业",3.7142857142857144,0.0,3.5714285714285716,1,15,42,0.35000000000000003,3.2857142857142856
"Elite 开信刀, 锯齿状",4.2,0.08,3.0,1,1,22,0.24000000000000005,4.0
"Dania 书架, 黑色",4.4,0.24000000000000005,3.8,3,13,32,-0.15,3.6
"Hamilton Beach 咖啡研磨机, 银色",5.0,0.0,4.0,1,4,41,0.09,1.75
"Sanford 钢笔, 整包",4.428571428571429,0.3714285714285715,3.5714285714285716,1,16,38,-1.0457142857142858,4.714285714285714
"Fiskars 大剪刀, 钢",2.75,0.1,3.0,1,1,1,0.05500000000000002,4.0
"Cuisinart 炉灶, 白色",5.5,0.2,4.0,1,4,54,0.255,4.5
"佳能 墨水, 数字化",4.4,0.24000000000000005,3.8,2,9,43,0.25999999999999995,3.8
"Stiletto 美工刀, 锯齿状",4.75,0.1,4.0,1,1,53,0.1825,4.5
"Stockwell 夹子, 金属",4.777777777777778,0.17777777777777778,3.4444444444444446,1,8,10,0.053333333333333344,3.111111111111111
"Kleencut 开信刀, 锯齿状",5.2,0.16,4.0,1,1,4,0.33,3.4
"Novimex 凳子, 可调",5.111111111111111,0.15555555555555556,3.888888888888889,3,6,16,0.31333333333333335,2.888888888888889
"Cardinal 打孔机, 实惠",3.0,0.1142857142857143,2.857142857142857,1,3,3,-0.0842857142857143,2.4285714285714284
"Advantus 灯泡, 优质",5.0,0.2,3.75,3,14,33,-0.2,3.75
"Binney & Smith 速写本, 混合尺寸",4.25,0.6000000000000001,3.5,1,16,70,-1.52,3.75
"Eaton 备忘录便条, 优质",3.0,0.0,3.5,1,7,55,0.33,2.5
"Sanford 记号笔, 金属",3.6666666666666665,0.06666666666666667,3.0,1,16,38,0.4366666666666667,3.0
"惠普 传真复印机, 每套两件",3.6666666666666665,0.20000000000000004,3.3333333333333335,2,9,12,-0.24,4.333333333333333
"柯尼卡 卡片打印机, 红色",2.0,0.2,3.0,2,5,6,-0.305,4.0
"Rogers 盒, 金属",3.75,0.0,3.25,1,15,42,0.37,4.25
"贝尔金 键区, 实惠",5.0,0.2,3.875,2,10,57,-0.05500000000000001,3.875
"摩托罗拉 智能手机, 混合尺寸",3.25,0.0,3.0,2,11,66,0.44,4.5
"Hewlett 墨水, 彩色",4.428571428571429,0.2285714285714286,3.5714285714285716,2,9,21,-0.2171428571428571,2.7142857142857144
"Eaton 羊皮纸, 多色",5.2,0.0,3.6,1,7,55,0.18,3.2
"Smead 搁板, 工业",4.125,0.0,3.5,1,15,35,0.06,3.625
"Hon 文件夹标签, 白色",4.0,0.0,3.5,1,12,50,0.01,5.25
"宜家 书库, 金属",3.0,0.1142857142857143,2.7142857142857144,3,13,49,0.022857142857142854,4.142857142857143
"摩托罗拉 充电器, 整包",5.333333333333333,0.13333333333333333,3.3333333333333335,2,11,66,0.010000000000000009,4.666666666666667
"Hon 培训桌, 长方形",5.0,0.5,4.0,3,17,50,-0.46,2.0
"Fiskars 开信刀, 钢",3.6666666666666665,0.06666666666666667,3.3333333333333335,1,1,1,0.3216666666666667,2.8333333333333335
"OIC 橡皮筋, 整包",3.8333333333333335,0.06666666666666667,3.3333333333333335,1,8,25,0.07666666666666667,2.6666666666666665
"Novimex 有色标签, 可调",4.6,0.0,3.4,1,12,16,0.01,4.2
"Hewlett 墨水, 红色",3.0,0.2,2.75,2,9,21,0.215,3.0
"Eaton 信纸, 回收",3.3333333333333335,0.0,3.0,1,7,55,0.49,3.6666666666666665
"Smead 圆形标签, 白色",2.4,0.0,2.8,1,12,35,0.24,4.6
"Hon 椅垫, 每套两件",4.25,0.125,3.25,3,6,50,0.225,3.5
"Breville 微波炉, 白色",3.75,0.2,2.75,1,4,37,-0.24,5.0
"Sauder 古典书架, 金属",4.333333333333333,0.0,4.0,3,13,23,0.07,5.0
"Avery 圆形标签, 可调",3.75,0.0,3.5,1,12,19,0.02,1.75
"Rogers 文件车, 单宽度",3.727272727272727,0.0,3.272727272727273,1,15,42,0.4,4.0
"Rubvermaid 框架, 耐用",3.3333333333333335,0.0,3.3333333333333335,3,14,69,0.03,4.333333333333333
"Hamilton Beach 搅拌机, 白色",1.5,0.2,2.25,1,4,41,0.12000000000000001,4.0
"BIC 荧光笔, 蓝色",4.571428571428571,0.2857142857142857,3.5714285714285716,1,16,68,-0.7957142857142857,4.142857142857143
"Binney & Smith 记号笔, 整包",4.2,0.2,3.8,1,16,70,-0.388,3.4
"Tenex 框架, 一包多件",5.333333333333333,0.13333333333333333,3.3333333333333335,3,14,28,0.37666666666666665,5.333333333333333
"StarTech 收据打印机, 白色",4.0,0.0,3.5,2,5,45,0.32,2.5
"Barricks 电脑桌, 白色",4.333333333333333,0.27499999999999997,3.1666666666666665,3,17,65,-0.12499999999999999,3.1666666666666665
"思科 信号增强器, 蓝色",4.666666666666667,0.13333333333333333,3.3333333333333335,2,11,40,0.29,4.666666666666667
"罗技 键区, 耐用",5.75,0.0,4.0,2,10,27,0.09,4.25
"Enermax 闪存驱动器, 实惠",3.5,0.15000000000000002,2.875,2,10,58,0.2875,2.375
"Sauder 书库, 黑色",4.5,0.0,3.5,3,13,23,0.14,6.0
"Kleencut 剪刀, 工业",4.75,0.2,4.0,1,1,4,0.32,3.75
"诺基亚 耳机, 全尺寸",5.0,0.05714285714285715,4.0,2,11,15,0.17857142857142858,3.7142857142857144
"Eldon 框架, 耐用",3.5,0.13333333333333333,3.1666666666666665,3,14,52,0.19333333333333336,2.8333333333333335
"KitchenAid 烤面包机, 银色",4.0,0.13333333333333333,3.3333333333333335,1,4,5,0.29,2.6666666666666665
"Sauder 书库, 金属",3.25,0.1,2.5,3,13,23,0.30000000000000004,3.5
"KitchenAid 炉灶, 银色",4.333333333333333,0.13333333333333333,3.3333333333333335,1,4,5,-0.026666666666666672,4.0
"Elite 剪刀, 钢",5.333333333333333,0.13333333333333333,3.3333333333333335,1,1,22,-0.12333333333333334,3.6666666666666665
"Tenex 盘, 单宽度",4.0,0.0,3.625,1,15,28,0.32,2.125
"Safco 墙角架, 黑色",4.6,0.08,3.4,3,13,8,-0.11000000000000001,3.2
"Wilson Jones 孔加固材料, 耐用",4.0,0.0,3.6666666666666665,1,3,29,0.0,2.3333333333333335
"Cuisinart 微波炉, 红色",4.5,0.0,3.0,1,4,54,0.21,2.5
"冲电器 计算器, 白色",4.5,0.4,4.0,2,5,72,-0.6,1.5
"Acme 美工刀, 工业",3.857142857142857,0.2285714285714286,3.5714285714285716,1,1,18,-0.16,4.285714285714286
"Tenex 门挡, 一包多件",4.25,0.1,3.25,3,14,28,0.23,3.0
"Fellowes 盘, 金属",2.5,0.0,2.5,1,15,30,0.38,2.0
"Jiffy 外皮和封条, 每套 50 个",3.6,0.0,3.4,1,2,13,0.44000000000000006,2.2
"Sauder 搁架, 黑色",4.25,0.1,3.0,3,13,23,0.34750000000000003,3.0
"Cameo 局间信封, 银色",4.5,0.0,3.5,1,2,60,0.33,2.8333333333333335
"Dania 古典书架, 金属",3.8333333333333335,0.06666666666666667,3.6666666666666665,3,13,32,0.011666666666666664,3.1666666666666665
"Ibico 孔加固材料, 透明",4.5,0.06666666666666667,3.6666666666666665,1,3,7,0.04500000000000001,4.833333333333333
"Novimex 可去除的标签, 白色",4.857142857142857,0.0,3.857142857142857,1,12,16,0.42,3.857142857142857
"贝尔金 鼠标, 回收",3.75,0.0,3.25,2,10,57,0.46,3.75
"Hon 折叠椅, 可调",5.0,0.04,3.4,3,6,50,0.342,3.4
"苹果 办公室电话机, 混合尺寸",5.0,0.0,3.6666666666666665,2,11,63,0.42,1.6666666666666667
"SanDisk 鼠标, 可编程",5.5,0.2,3.5,2,10,14,-0.21500000000000002,2.5
"Avery 装订机盖, 耐用",5.0,0.0,3.6,1,3,19,0.28,3.0
"宜家 书架, 黑色",3.75,0.0,3.75,3,13,49,0.49,3.25
"Chromcraft 咖啡桌, 组装",4.333333333333333,0.4166666666666667,3.6666666666666665,3,17,64,0.04666666666666667,4.333333333333333
"Acme 开信刀, 工业",7.0,0.0,4.0,1,1,18,0.12,5.0
"Eldon 锁柜, 工业",3.25,0.0,2.75,1,15,52,0.29,3.0
"Fiskars 修剪器, 钢",5.0,0.0,3.75,1,1,1,0.41,3.25
"SanDisk 键盘, 可编程",5.2,0.16,4.0,2,10,14,-0.268,2.2
"Cameo 马尼拉纸信封, 银色",3.8,0.0,3.4,1,2,60,0.02,2.4
"爱普生 收据打印机, 红色",5.333333333333333,0.13333333333333333,3.6666666666666665,2,5,11,0.033333333333333326,3.3333333333333335
"Smead 合法证物标签, 耐用",4.5,0.0,3.25,1,12,35,0.06,4.0
"贝尔金 路由器, 实惠",4.5,0.0,3.75,2,10,57,0.09,7.0
"SanDisk 闪存驱动器, 实惠",3.6666666666666665,0.26666666666666666,3.3333333333333335,2,10,14,0.11666666666666665,3.3333333333333335
"爱普生 卡片打印机, 多色",3.5,0.0,3.5,2,5,11,0.28,4.5
"Novimex 文件夹标签, 可调",4.6,0.0,3.6,1,12,16,0.45,4.2
"Office Star 凳子, 黑色",3.6,0.26000000000000006,3.4,3,6,24,-0.40800000000000003,4.0
"摩托罗拉 信号增强器, 混合尺寸",3.4,0.16,3.2,2,11,66,-0.026000000000000002,3.2
"Acme 尺子, 锯齿状",3.6,0.08,3.6,1,1,18,0.296,4.8
"KitchenAid 微波炉, 红色",4.5,0.0,4.0,1,4,5,0.42,4.5
"Rubvermaid 闹钟, 优质",4.142857142857143,0.05714285714285715,3.5714285714285716,3,14,69,-0.05142857142857143,3.142857142857143
"Office Star 扶手椅, 每套两件",2.6666666666666665,0.15,3.0,3,6,24,-0.06666666666666665,3.1666666666666665
"Breville 冰箱, 黑色",4.666666666666667,0.13333333333333333,3.6666666666666665,1,4,37,-0.013333333333333327,4.333333333333333
"BIC 记号笔, 金属",5.166666666666667,0.3,3.8333333333333335,1,16,68,-1.28,3.8333333333333335
"Tenex 框架, 黑色",5.0,0.1,3.5,3,14,28,0.007499999999999993,3.75
"Binney & Smith 画布, 金属",3.5714285714285716,0.17142857142857143,2.857142857142857,1,16,70,-0.5271428571428572,4.285714285714286
"Safco 古典书架, 传统",4.0,0.0,3.3333333333333335,3,13,8,0.27,6.333333333333333
"Fiskars 美工刀, 工业",4.166666666666667,0.0,3.0,1,1,1,0.12,3.0
"宜家 墙角架, 传统",4.666666666666667,0.06666666666666667,3.3333333333333335,3,13,49,0.28833333333333333,5.0
"Bevis 圆桌, 长方形",5.0,0.25,4.0,3,17,71,0.17,6.0
"Hoover 烤面包机, 银色",4.6,0.08,3.6,1,4,46,0.308,2.8
"Chromcraft 培训桌, 组装",6.5,0.25,4.0,3,17,64,-0.27,4.5
"Deflect-O 框架, 优质",3.0,0.0,3.5,3,14,61,0.48,3.5
"罗技 闪存驱动器, 实惠",4.6,0.16,3.4,2,10,27,-0.21599999999999997,3.2
"Cameo 搭扣信封, 银色",5.25,0.0,3.5,1,2,60,0.37,3.25
"Fiskars 尺子, 锯齿状",5.4,0.08,3.6,1,1,1,0.24000000000000005,6.4
"Brother 个人复印机, 彩色",3.6,0.0,3.2,2,9,62,0.36,3.0
"Chromcraft 圆桌, 黑色",5.0,0.48333333333333334,4.0,3,17,64,-0.4166666666666667,1.6666666666666667
"Hamilton Beach 微波炉, 红色",3.142857142857143,0.05714285714285715,3.0,1,4,41,0.06857142857142857,2.142857142857143
"Novimex 摇椅, 每套两件",4.0,0.20833333333333334,3.1666666666666665,3,6,16,-0.047499999999999994,4.333333333333333
"Eldon 相框, 黑色",3.75,0.2,3.75,3,14,52,-0.015000000000000013,4.0
"Eldon 锁柜, 单宽度",4.75,0.0,3.75,1,15,52,0.47,2.75
"Hon 折叠椅, 每套两件",4.4,0.2,3.6,3,6,50,0.08,4.2
"SanDisk 路由器, 可编程",3.8,0.0,3.4,2,10,14,0.28,3.6
"夏普 传真机, 每套两件",3.25,0.225,3.0,2,9,51,-0.19374999999999998,4.625
"冲电器 电话, 耐用",2.6666666666666665,0.0,3.0,2,5,72,0.05000000000000001,4.666666666666667
"Jiffy 搭扣信封, 银色",4.0,0.0,3.0,1,2,13,0.16,2.3333333333333335
"Fellowes 搁板, 工业",4.0,0.0,3.75,1,15,30,0.46,3.0
"Ibico 孔加固材料, 实惠",3.5,0.06666666666666667,3.1666666666666665,1,3,7,-0.09999999999999999,3.6666666666666665
"松下 计算器, 白色",4.5,0.0,3.0,2,5,44,0.01,5.0
"Safco 柜, 金属",4.666666666666667,0.4000000000000001,4.0,3,13,8,-0.28,6.0
"思科 智能手机, 整包",4.0,0.13333333333333333,3.3333333333333335,2,11,40,0.023333333333333334,2.6666666666666665
"Chromcraft 会议桌, 黑色",6.0,0.4,4.0,3,17,64,-0.43,3.5
"Advantus 灯泡, 黑色",2.5,0.1,2.75,3,14,33,0.1825,1.5
"Breville 炉灶, 银色",2.6,0.0,3.0,1,4,37,0.17,3.0
"Fellowes 盒, 工业",2.8,0.0,2.6,1,15,30,0.24,3.0
"惠普 无线传真机, 红色",4.4,0.16,3.4,2,9,12,0.15000000000000002,6.0
"Green Bar 羊皮纸, 回收",5.0,0.0,4.0,1,7,9,0.47,5.5
"Enermax 计划信息表, 每包 12 个",2.5,0.0,2.0,1,7,58,0.27,4.5
"Harbour Creations 圆形标签, 红色",3.0,0.0,2.8,1,12,31,0.41,3.6
"Tenex 分层置放架, 耐用",4.0,0.08,4.0,3,14,28,0.07,4.2
"GlobeWeis 搭扣信封, 每套 50 个",3.0,0.0,2.5,1,2,2,0.3,3.0
"Tenex 闹钟, 优质",4.0,0.13333333333333333,3.5,3,14,28,0.09666666666666668,2.3333333333333335
"Binney & Smith 速写本, 金属",3.3333333333333335,0.6,3.3333333333333335,1,16,70,-2.526666666666667,2.6666666666666665
"罗技 键区, 实惠",3.5,0.30000000000000004,3.5,2,10,27,-0.05250000000000001,5.0
"Elite 尺子, 蓝色",4.0,0.1,3.75,1,1,22,0.05500000000000001,2.5
"Safco 书架, 黑色",4.0,0.06666666666666667,3.5,3,13,8,-0.045000000000000005,3.3333333333333335
"Eldon 盒, 蓝色",3.6666666666666665,0.0,3.3333333333333335,1,15,52,0.3499999999999999,2.6666666666666665
"Cuisinart 咖啡研磨机, 黑色",3.25,0.2,3.25,1,4,54,-0.2,3.25
"Cameo 搭扣信封, 红色",4.6,0.0,4.0,1,2,60,0.49000000000000005,4.8
"Smead 盘, 金属",3.0,0.0,3.2857142857142856,1,15,35,0.39999999999999997,2.5714285714285716
"Deflect-O 分层置放架, 黑色",4.25,0.15000000000000002,3.875,3,14,61,0.22624999999999998,3.125
"思科 办公室电话机, 整包",4.5,0.20000000000000004,3.5,2,11,40,-0.12,3.6666666666666665
"Tenex 灯泡, 一包多件",2.6666666666666665,0.26666666666666666,3.3333333333333335,3,14,28,-0.12666666666666668,3.3333333333333335
"罗技 键盘, 实惠",3.6666666666666665,0.13333333333333333,3.0,2,10,27,0.06999999999999999,3.3333333333333335
"Hoover 冰箱, 黑色",4.0,0.0,3.0,1,4,46,0.15,1.0
"SAFCO 折叠椅, 可调",4.8,0.1,3.8,3,6,8,0.076,4.4
"Hewlett 无线传真机, 彩色",3.3333333333333335,0.0,3.3333333333333335,2,9,21,0.36000000000000004,2.6666666666666665
"Breville 炉灶, 白色",4.444444444444445,0.17777777777777778,3.0,1,4,37,-0.11333333333333331,4.888888888888889
"Stiletto 美工刀, 工业",5.333333333333333,0.13333333333333333,3.3333333333333335,1,1,53,0.18000000000000002,5.0
"Elite 美工刀, 锯齿状",4.0,0.2,3.5,1,1,22,-0.145,2.0
"Accos 订书钉, 金属",3.0,0.0,3.5,1,8,26,0.37,2.5
"Fellowes 文件夹, 蓝色",5.5,0.0,4.0,1,15,30,0.34,2.5
"Smead 文件夹标签, 耐用",4.5,0.0,3.375,1,12,35,0.2,3.25
"Cuisinart 冰箱, 银色",4.0,0.2,4.0,1,4,54,0.24,4.0
"Jiffy 邮寄品, 每套 50 个",3.6666666666666665,0.0,3.3333333333333335,1,2,13,0.29,5.666666666666667
"Sanford 铅笔刀, 蓝色",4.75,0.1,3.75,1,16,38,0.07499999999999998,2.75
"冲电器 打印机, 红色",0.0,0.4,1.0,2,5,72,-0.33,6.0
"Safco 古典书架, 黑色",4.0,0.0,3.3333333333333335,3,13,8,0.04,3.3333333333333335
"Lesro 电脑桌, 白色",4.0,0.25,4.0,3,17,36,0.09,3.0
"KitchenAid 搅拌机, 白色",5.333333333333333,0.13333333333333333,4.0,1,4,5,-0.003333333333333336,5.0
"Smead 有色标签, 白色",4.833333333333333,0.0,3.6666666666666665,1,12,35,0.48,3.5
"OIC 订书钉, 混合尺寸",5.25,0.2,3.75,1,8,25,-0.175,3.75
"三星 智能手机, 全尺寸",5.0,0.0,3.5,2,11,20,0.13,2.5
"Eaton 笔记本, 回收",4.5,0.0,4.0,1,7,55,0.05,6.0
"Safco 墙角架, 传统",4.4,0.0,3.4,3,13,8,0.48,4.4
"Hewlett 个人复印机, 彩色",3.6,0.12000000000000002,3.4,2,9,21,0.018000000000000006,3.0
"Dania 搁架, 白色",4.166666666666667,0.26666666666666666,3.3333333333333335,3,13,32,-0.013333333333333355,4.666666666666667
"Jiffy 马尼拉纸信封, 每套 50 个",5.0,0.0,4.0,1,2,13,0.18,3.0
"Advantus 框架, 耐用",5.0,0.0,4.0,3,14,33,0.27,5.5
"苹果 智能手机, 蓝色",4.5,0.20000000000000004,3.5,2,11,63,0.06499999999999996,3.6666666666666665
"Dania 柜, 金属",4.333333333333333,0.13333333333333333,3.6666666666666665,3,13,32,-0.07666666666666666,5.0
"OIC 橡皮筋, 混合尺寸",4.0,0.2,3.0,1,8,25,-0.02500000000000001,5.25
"Fiskars 大剪刀, 蓝色",1.75,0.0,2.25,1,1,1,0.09,3.5
"Kraft 商业信封, 每套 50 个",4.666666666666667,0.0,3.6666666666666665,1,2,48,0.31,1.6666666666666667
"Stiletto 开信刀, 工业",4.5,0.0,3.5,1,1,53,0.09,5.0
"Barricks 咖啡桌, 长方形",5.0,0.425,4.0,3,17,65,-0.22499999999999998,5.0
"佳能 无线传真机, 每套两件",4.0,0.13333333333333333,4.0,2,9,43,0.29,3.3333333333333335
"SanDisk 备忘录便条, 多色",3.0,0.0,3.0,1,7,14,0.31,2.5
"摩托罗拉 耳机, 蓝色",5.6,0.32,4.0,2,11,66,-0.48999999999999994,4.2
"StarTech 电话, 红色",5.5,0.2,4.0,2,5,45,-0.27999999999999997,7.5
"Harbour Creations 文件夹标签, 红色",3.0,0.0,3.25,1,12,31,0.25,3.5
"GlobeWeis 搭扣信封, 回收",4.0,0.0,3.4,1,2,2,0.15,2.4
"惠普 传真复印机, 数字化",3.5,0.2,3.5,2,9,12,0.145,5.0
"Hon 运输标签, 耐用",4.0,0.0,3.5,1,12,50,0.49000000000000005,2.6666666666666665
"Rubvermaid 灯泡, 黑色",3.3333333333333335,0.13333333333333333,2.6666666666666665,3,14,69,-0.04000000000000001,5.0
"柯尼卡 计算器, 多色",3.3333333333333335,0.13333333333333333,2.6666666666666665,2,5,6,-0.21,4.333333333333333
"Bush 书架, 传统",4.714285714285714,0.05714285714285715,3.7142857142857144,3,13,59,0.40857142857142864,1.8571428571428572
"Cameo 搭扣信封, 每套 50 个",3.3333333333333335,0.0,3.3333333333333335,1,2,60,0.41,3.3333333333333335
"Hoover 烤面包机, 白色",3.8,0.08,3.0,1,4,46,0.18400000000000002,3.8
"冲电器 卡片打印机, 白色",4.0,0.16,3.2,2,5,72,0.27799999999999997,4.4
"Tenex 灯泡, 耐用",4.0,0.2,4.0,3,14,28,0.335,2.0
"Smead 盘, 单宽度",5.0,0.0,3.75,1,15,35,0.19,2.0
"Hewlett 传真复印机, 红色",4.0,0.0,3.0,2,9,21,0.1,4.2
"Kraft 局间信封, 回收",5.0,0.0,3.8333333333333335,1,2,48,0.28,3.1666666666666665
"Boston 荧光笔, 金属",5.0,0.28,3.8,1,16,34,-0.48200000000000004,3.6
"Ames 邮寄品, 回收",4.666666666666667,0.0,3.8333333333333335,1,2,39,0.13,4.166666666666667
"柯尼卡 电话, 耐用",3.5,0.1,3.0,2,5,6,0.2525,2.5
"Rogers 盘, 单宽度",4.142857142857143,0.0,3.5714285714285716,1,15,42,0.39999999999999997,2.857142857142857
"Smead 文件夹, 金属",3.4,0.0,3.2,1,15,35,0.49000000000000005,4.6
"Advantus 框架, 黑色",2.75,0.1,2.75,3,14,33,0.40499999999999997,3.75
"StarTech 喷墨打印机, 红色",4.0,0.0,4.0,2,5,45,0.19,8.0
"SAFCO 折叠椅, 每套两件",2.7142857142857144,0.1285714285714286,2.7142857142857144,3,6,8,-0.025714285714285717,4.428571428571429
"OIC 夹子, 金属",4.25,0.1,3.5,1,8,25,0.042499999999999996,4.75
"诺基亚 耳机, 混合尺寸",4.666666666666667,0.26666666666666666,4.0,2,11,15,-0.11000000000000003,3.0
"松下 卡片打印机, 多色",4.666666666666667,0.26666666666666666,3.6666666666666665,2,5,44,-0.10000000000000002,5.0
"Advantus 按钉, 每包 12 个",5.0,0.0,3.6666666666666665,1,8,33,0.08,4.333333333333333
