maker,deliver_time,discount,category,sub_category,price,deliver_way,main_user,area_div,province_div,city_div,profit_money,profit
8,4.0,0.0,3,13,2,3.333333333333333,100,0,1,0,273.3333333333333,0.04
36,4.0,0.25,3,17,2,4.0,1,2,1,0,422.0,0.09
5,5.333333333333333,0.1333333333333333,1,4,4,4.0,100,0,0,2,165.33333333333334,-0.0033333333333333
35,4.833333333333333,0.0,1,12,1,3.6666666666666665,100,0,0,0,101.83333333333331,0.48
25,5.25,0.2,1,8,1,3.75,1,0,0,2,-14.25,-0.175
20,5.0,0.0,2,11,4,3.5,1,2,1,0,188.5,0.13
55,4.5,0.0,1,7,1,4.0,101,0,0,2,37.0,0.05
8,4.4,0.0,3,13,4,3.4,101,0,0,2,1472.8,0.48
21,3.6,0.12,2,9,4,3.4,100,2,1,0,156.4,0.018
32,4.166666666666667,0.2666666666666666,3,13,4,3.333333333333333,100,0,0,2,106.33333333333331,-0.0133333333333333
13,5.0,0.0,1,2,1,4.0,1,2,1,0,66.0,0.18
33,5.0,0.0,3,14,4,4.0,1,0,0,2,749.5,0.27
63,4.5,0.2,2,11,4,3.5,1,0,0,2,287.3333333333333,0.0649999999999999
32,4.333333333333333,0.1333333333333333,3,13,4,3.6666666666666665,10,0,0,2,130.66666666666666,-0.0766666666666666
25,4.0,0.2,1,8,1,3.0,100,0,0,2,13.75,-0.025
1,1.75,0.0,1,1,1,2.25,100,0,0,0,70.0,0.09
48,4.666666666666667,0.0,1,2,1,3.6666666666666665,110,2,1,1,39.333333333333336,0.31
53,4.5,0.0,1,1,1,3.5,100,0,0,2,63.0,0.09
65,5.0,0.425,3,17,0,4.0,100,0,0,2,-943.0,-0.2249999999999999
43,4.0,0.1333333333333333,2,9,0,4.0,1,0,0,0,2002.6666666666667,0.29
14,3.0,0.0,1,7,1,3.0,100,2,1,0,66.5,0.31
66,5.6,0.32,2,11,1,4.0,100,0,0,2,-310.8,-0.4899999999999999
45,5.5,0.2,2,5,1,4.0,100,0,0,2,-168.0,-0.2799999999999999
31,3.0,0.0,1,12,1,3.25,101,0,1,0,35.0,0.25
2,4.0,0.0,1,2,1,3.4,110,2,1,0,14.4,0.15
12,3.5,0.2,2,9,4,3.5,110,0,0,2,805.0,0.145
50,4.0,0.0,1,12,1,3.5,100,0,1,0,71.83333333333333,0.49
69,3.333333333333333,0.1333333333333333,3,14,1,2.6666666666666665,100,0,0,2,42.333333333333336,-0.04
6,3.333333333333333,0.1333333333333333,2,5,1,2.6666666666666665,101,0,0,2,-246.66666666666663,-0.21
59,4.714285714285714,0.0571428571428571,3,13,4,3.7142857142857135,101,2,1,1,426.2857142857143,0.4085714285714286
60,3.333333333333333,0.0,1,2,1,3.333333333333333,110,2,1,0,60.0,0.41
46,3.8,0.08,1,4,1,3.0,100,0,0,2,253.4,0.184
72,4.0,0.16,2,5,4,3.2,100,0,0,2,757.6,0.2779999999999999
28,4.0,0.2,3,14,1,4.0,10,1,2,1,59.5,0.335
35,5.0,0.0,1,15,1,3.75,100,2,1,1,86.0,0.19
21,4.0,0.0,2,9,4,3.0,110,0,0,2,373.8,0.1
48,5.0,0.0,1,2,1,3.8333333333333335,101,0,0,0,188.83333333333331,0.28
34,5.0,0.28,1,16,1,3.8,100,2,1,2,-9.0,-0.482
39,4.666666666666667,0.0,1,2,1,3.8333333333333335,101,0,0,2,87.5,0.13
6,3.5,0.1,2,5,1,3.0,100,2,1,0,201.25,0.2525
42,4.142857142857143,0.0,1,15,1,3.571428571428572,1,2,1,0,328.7142857142857,0.3999999999999999
35,3.4,0.0,1,15,1,3.2,100,0,0,2,173.8,0.49
33,2.75,0.1,3,14,4,2.75,100,0,0,2,900.75,0.4049999999999999
45,4.0,0.0,2,5,0,4.0,100,0,0,2,2120.0,0.19
8,2.7142857142857144,0.1285714285714286,3,6,1,2.7142857142857144,110,0,0,2,49.285714285714285,-0.0257142857142857
25,4.25,0.1,1,8,1,3.5,100,0,0,2,32.75,0.0424999999999999
15,4.666666666666667,0.2666666666666666,2,11,1,4.0,100,0,0,0,-39.333333333333336,-0.11
44,4.666666666666667,0.2666666666666666,2,5,4,3.6666666666666665,1,0,0,2,-325.0,-0.1
33,5.0,0.0,1,8,1,3.6666666666666665,10,0,0,2,21.666666666666668,0.08
69,5.4,0.16,3,14,1,3.8,101,0,1,0,71.8,0.2779999999999999
26,4.666666666666667,0.1333333333333333,1,8,1,3.6666666666666665,101,0,0,2,40.66666666666666,0.18
22,3.333333333333333,0.2666666666666666,1,1,1,3.6666666666666665,110,0,0,2,-82.33333333333333,-0.24
14,3.6,0.0,1,7,1,3.4,1,2,1,0,70.4,0.28
58,4.666666666666667,0.1333333333333333,2,10,1,3.6666666666666665,1,0,0,2,3.333333333333333,-0.1366666666666667
57,5.666666666666667,0.1333333333333333,2,10,1,4.0,101,2,1,0,119.66666666666669,0.1066666666666666
10,3.8333333333333335,0.3333333333333333,1,8,1,3.1666666666666665,100,0,0,0,-35.5,-0.415
19,5.0,0.0,1,12,1,4.0,100,2,1,2,45.66666666666666,0.22
18,3.25,0.1,1,1,1,3.0,11,0,0,2,5.0,-0.085
59,3.5,0.1333333333333333,3,13,4,3.0,100,0,0,2,752.8333333333334,0.1333333333333333
68,4.4,0.32,1,16,1,3.4,100,0,0,2,-128.8,-1.184
26,4.0,0.4,1,8,1,3.5,100,2,0,2,-4.0,-0.02
14,4.0,0.0,2,10,1,4.0,100,0,0,2,150.0,0.12
26,3.6666666666666665,0.2666666666666666,1,8,1,3.333333333333333,101,2,1,2,40.333333333333336,0.2299999999999999
18,4.333333333333333,0.2,1,1,1,3.8333333333333335,101,0,0,2,-10.333333333333334,-0.16
19,4.0,0.0,1,12,1,3.5,1,2,1,0,39.5,0.25
9,3.4,0.0,1,7,1,3.0,10,0,0,2,10.4,0.02
55,3.0,0.0,1,7,1,3.333333333333333,100,0,0,2,16.333333333333332,0.05
49,2.75,0.2,3,13,4,2.75,101,0,0,2,993.25,0.305
63,5.75,0.0,2,11,2,4.0,100,1,2,1,1611.0,0.31
50,4.0,0.25,3,17,2,4.0,100,1,2,1,92.0,0.03
67,4.0,0.0,1,7,1,3.333333333333333,100,0,0,2,31.0,0.12
49,4.142857142857143,0.0571428571428571,3,13,4,3.2857142857142856,100,0,0,2,1144.571428571429,0.3428571428571428
19,3.5,0.2666666666666666,1,3,1,3.5,11,0,0,0,-5.166666666666667,-0.0133333333333333
63,4.75,0.3,2,11,4,3.5,1,0,0,2,-39.25,0.0374999999999999
31,4.0,0.0,1,12,1,3.333333333333333,1,0,0,2,65.33333333333333,0.3699999999999999
6,2.5,0.2,2,5,1,2.5,110,0,1,0,81.5,0.025
70,5.333333333333333,0.2666666666666666,1,16,1,4.0,100,2,1,0,-59.0,-0.9366666666666666
39,4.5,0.0,1,2,1,3.5,1,0,1,2,44.375,0.12
28,4.666666666666667,0.1333333333333333,3,14,1,3.6666666666666665,100,2,1,0,22.666666666666668,0.12
35,4.0,0.0,1,15,1,3.5,100,0,0,2,88.4,0.44
49,3.4,0.24,3,13,0,3.0,100,0,0,2,-1688.8,-0.344
40,3.75,0.2,2,11,2,3.75,101,0,1,0,1900.0,0.16
8,3.6666666666666665,0.1333333333333333,3,13,4,3.333333333333333,110,0,2,1,30.666666666666668,-0.0033333333333333
53,3.75,0.1,1,1,1,2.75,11,2,1,0,1.5,0.0774999999999999
63,2.0,0.1333333333333333,2,11,4,2.6666666666666665,1,2,0,2,-293.6666666666667,0.01
2,6.0,0.0,1,2,1,4.0,100,2,0,2,45.0,0.06
59,3.6666666666666665,0.0666666666666666,3,13,4,3.1666666666666665,100,0,0,2,1633.3333333333333,0.445
38,4.0,0.0,1,16,1,4.0,1,1,2,1,155.0,0.31
38,4.5,0.45,1,16,1,3.5,100,0,0,2,-26.75,-0.96
31,3.6,0.22,3,6,4,2.8,100,0,0,2,434.0,0.1599999999999999
15,3.333333333333333,0.0,2,11,4,3.0,100,0,1,2,84.33333333333333,0.04
14,4.5,0.1,2,10,1,3.5,10,2,2,1,68.25,0.2774999999999999
4,4.5,0.1,1,1,1,4.0,110,0,0,2,150.0,0.1725
58,5.5,0.4,2,10,1,4.0,101,0,0,2,147.5,0.17
19,3.8,0.16,1,3,1,3.6,1,0,0,2,29.2,0.178
23,3.75,0.1,3,13,4,3.125,1,0,0,2,939.75,0.3349999999999999
48,2.6666666666666665,0.0,1,2,1,2.6666666666666665,1,1,1,0,78.66666666666667,0.25
70,4.0,0.4,1,16,1,3.5,10,1,2,1,-99.5,-1.94
43,6.0,0.4,2,9,4,4.0,100,0,0,2,45.0,0.02
68,4.0,0.4,1,16,1,3.75,100,2,1,0,-54.0,-1.5499999999999998
50,3.6666666666666665,0.35,3,17,2,3.333333333333333,1,2,1,0,-246.0,-0.1033333333333333
51,4.6,0.12,2,9,0,3.8,11,0,0,2,598.4,0.042
33,2.5,0.0,1,8,1,2.5,101,2,0,2,17.0,0.07
68,3.6666666666666665,0.0666666666666666,1,16,1,3.333333333333333,1,0,0,2,193.83333333333331,0.1533333333333333
2,6.0,0.0,1,2,1,4.0,100,0,0,2,187.0,0.16
50,5.0,0.425,3,17,2,3.5,110,2,0,2,832.5,0.005
52,2.6,0.0,3,14,1,2.4,100,2,1,0,53.2,0.13
59,4.0,0.0,3,13,2,3.5,10,0,0,2,1999.5,0.23
11,4.0,0.0,2,5,0,3.5,100,2,0,2,441.0,0.08
53,2.5,0.4,1,1,1,2.0,101,2,1,0,-82.0,-0.22
21,4.5,0.1,2,9,4,3.0,100,2,0,2,-113.75,-0.1425
62,3.333333333333333,0.0666666666666666,2,9,4,3.333333333333333,100,1,1,0,307.3333333333333,0.1533333333333333
50,2.6666666666666665,0.35,3,17,2,3.0,100,2,1,0,722.0,0.1133333333333333
51,4.0,0.0666666666666666,2,9,0,3.333333333333333,100,0,0,2,2023.0,0.35
69,1.0,0.0,3,14,1,1.6666666666666667,1,0,0,2,123.0,0.12
4,3.625,0.1,1,1,1,3.5,101,0,0,0,93.5,0.1124999999999999
36,5.0,0.325,3,17,2,3.5,101,1,2,1,330.5,0.235
67,4.333333333333333,0.0,1,7,1,3.6666666666666665,100,2,0,2,5.333333333333333,0.02
17,4.5,0.3,2,10,1,4.0,100,2,1,0,27.0,0.055
27,3.5,0.2,2,10,1,3.0,101,0,0,2,89.5,-0.055
67,5.333333333333333,0.0,1,7,1,4.0,11,0,0,2,338.3333333333333,0.44
56,4.166666666666667,0.1333333333333333,1,3,1,3.5,100,0,0,2,286.0,0.17
57,5.0,0.1333333333333333,2,10,4,4.0,10,0,0,2,847.6666666666666,0.3533333333333333
4,5.25,0.2,1,1,1,3.75,110,2,1,0,44.0,0.0
50,5.0,0.0,1,12,1,3.6,100,0,0,2,72.6,0.29
12,4.5,0.4,2,9,4,3.5,100,0,0,2,-822.0,-0.47
12,4.25,0.0,2,9,0,2.75,1,0,0,2,341.25,0.03
58,3.0,0.0,1,7,1,3.0,100,1,2,1,6.0,0.04
63,4.0,0.1,2,11,4,3.25,110,0,1,0,634.5,0.37
54,4.4,0.08,1,4,1,3.4,101,2,1,0,152.4,0.308
33,4.0,0.1333333333333333,1,8,1,4.0,110,2,1,0,96.0,0.3899999999999999
14,4.25,0.0,1,7,1,3.25,100,0,1,0,156.25,0.38
69,4.5,0.0,3,14,1,3.5,100,0,0,2,78.5,0.05
58,6.333333333333333,0.1333333333333333,2,10,1,4.0,1,0,0,2,146.33333333333334,0.2666666666666666
39,2.0,0.0,1,2,1,2.333333333333333,1,0,0,2,62.0,0.08
45,3.0,0.1333333333333333,2,5,1,2.6666666666666665,1,0,0,2,35.0,-0.0133333333333333
54,3.5,0.2,1,4,1,3.125,101,0,0,2,-11.5,-0.025
24,3.142857142857143,0.0571428571428571,3,6,1,3.0,100,2,1,1,-28.285714285714285,-0.0514285714285714
23,4.6,0.16,3,13,4,3.8,1,0,0,2,411.4,-0.002
49,4.25,0.2,3,13,4,3.5,101,2,1,0,-381.75,-0.32
46,5.0,0.0,1,4,2,4.0,100,0,0,2,2417.0,0.13
49,4.5,0.1,3,13,4,3.75,100,0,0,2,725.0,0.2649999999999999
65,6.0,0.25,3,17,2,4.0,100,0,0,2,-2302.0,-0.25
30,4.25,0.0,1,15,4,3.25,110,0,1,0,960.75,0.46
15,4.2,0.08,2,11,4,3.6,100,0,0,2,1075.6,0.24
37,4.5,0.0,1,4,4,3.5,100,0,1,2,264.25,0.23
42,4.857142857142857,0.0,1,15,1,3.7142857142857135,101,0,0,2,215.57142857142856,0.5
35,4.5,0.0,1,12,1,3.5,1,2,1,0,14.0,0.12
64,3.0,0.4,3,17,2,3.0,100,2,0,2,-181.0,-0.03
23,5.2,0.08,3,13,4,4.0,101,2,0,0,565.6,0.2979999999999999
38,3.0,0.0,1,16,1,2.0,100,1,2,1,13.0,0.12
64,3.5,0.425,3,17,2,3.0,110,2,0,2,-1542.0,-0.455
18,3.5,0.1,1,1,1,3.5,101,0,0,2,138.75,0.195
34,5.0,0.0,1,16,1,4.0,1,2,0,2,256.0,0.47
50,3.6,0.0,1,12,1,3.0,101,0,0,2,1.6,0.01
32,5.25,0.0,3,13,4,3.75,100,0,0,2,1477.5,0.34
61,3.333333333333333,0.2666666666666666,3,14,1,2.6666666666666665,100,0,0,2,-0.3333333333333333,-0.1533333333333333
36,3.0,0.6,3,17,0,3.0,100,0,0,2,-4986.5,-1.33
32,2.8,0.0,3,13,2,2.6,11,0,1,0,784.4,0.12
8,3.5,0.2,3,13,2,3.25,10,0,0,2,-1028.5,-0.2
35,4.25,0.0,1,15,1,3.25,100,2,1,0,40.5,0.31
27,3.333333333333333,0.2666666666666666,2,10,4,2.6666666666666665,100,1,1,0,-256.6666666666667,-0.2833333333333333
26,4.666666666666667,0.0,1,8,1,3.333333333333333,11,2,2,1,0.0,0.0
35,4.0,0.0,1,12,1,3.0,101,2,1,0,21.0,0.16
64,5.0,0.4166666666666667,3,17,2,3.6666666666666665,11,2,1,0,-1591.0,-0.5033333333333334
55,4.0,0.0,1,7,1,3.0,100,1,2,1,7.5,0.04
24,2.6666666666666665,0.2666666666666666,3,6,4,3.0,110,2,1,2,533.6666666666666,0.2466666666666666
9,4.0,0.0,1,7,1,3.6,1,0,0,2,291.8,0.48
26,5.0,0.2666666666666666,1,8,1,4.0,100,0,1,2,22.33333333333333,0.1766666666666666
53,2.6666666666666665,0.1333333333333333,1,1,1,3.0,100,1,2,1,41.333333333333336,0.1566666666666666
3,3.5,0.1,1,3,1,3.25,1,2,1,0,169.75,0.265
20,4.125,0.15,2,11,1,3.625,100,0,1,0,-136.875,-0.25125
64,4.0,0.325,3,17,2,3.5,100,0,0,2,1806.5,0.19
9,3.6666666666666665,0.0,1,7,1,3.0,10,0,0,2,87.66666666666667,0.1
15,4.4,0.16,2,11,1,3.4,101,2,1,0,166.4,0.2019999999999999
34,4.5,0.8,1,16,1,4.0,100,2,1,1,-108.0,-2.55
62,5.0,0.0,2,9,0,4.0,100,1,2,1,678.0,0.37
39,4.5,0.0,1,2,1,3.0,11,0,0,2,30.5,0.06
64,5.0,0.3666666666666667,3,17,0,4.0,100,2,2,1,-731.3333333333334,-0.6699999999999999
50,2.0,0.0,3,6,4,3.0,1,1,2,1,137.0,0.09
64,4.0,0.425,3,17,0,3.5,100,0,0,2,-2970.5,-0.535
13,3.6666666666666665,0.0,1,2,1,3.0,100,0,0,2,146.33333333333334,0.49
45,4.8,0.24,2,5,4,3.8,100,0,0,2,123.6,0.05
44,4.666666666666667,0.2666666666666666,2,5,1,4.0,100,0,1,0,-78.33333333333333,-0.1533333333333333
21,6.0,0.2,2,9,0,4.0,1,1,2,1,390.0,0.14
60,4.2,0.0,1,2,1,3.2,1,2,0,0,30.0,0.09
14,4.333333333333333,0.4000000000000001,2,10,1,4.0,1,2,1,0,-58.66666666666666,-0.22
47,1.3333333333333333,0.3333333333333333,1,16,1,2.0,100,2,1,0,-25.0,-1.1266666666666667
25,4.4,0.16,1,8,1,3.6,101,2,1,0,-18.6,-0.102
72,4.333333333333333,0.1333333333333333,2,5,4,3.333333333333333,100,0,0,2,760.6666666666666,0.06
26,2.0,0.2,1,8,1,3.0,100,0,1,0,-38.5,-0.255
55,5.0,0.0,1,7,1,3.0,100,1,2,1,0.0,0.0
47,5.0,0.3,1,16,1,3.75,1,0,0,2,-23.5,-0.8975
20,4.666666666666667,0.1333333333333333,2,11,4,3.333333333333333,100,0,1,0,78.33333333333333,0.01
67,3.5,0.0,1,7,1,3.5,110,2,1,0,19.0,0.06
14,4.0,0.0,1,7,1,3.6,100,2,0,2,138.0,0.17
7,4.857142857142857,0.2285714285714286,1,3,1,3.571428571428572,101,0,0,2,-27.571428571428573,-0.2842857142857143
12,5.5,0.2,2,9,4,3.5,1,0,0,2,199.5,-0.135
57,3.6666666666666665,0.0666666666666666,2,10,1,3.5,110,0,0,0,70.0,0.0783333333333333
32,3.0,0.0,3,13,4,3.0,100,2,1,0,862.3333333333334,0.49
6,7.0,0.0,2,5,1,4.0,10,2,1,0,150.0,0.22
5,5.0,0.0,1,4,2,4.0,100,1,2,1,1375.0,0.28
27,4.5,0.0,2,10,1,3.0,101,2,0,2,193.0,0.35
53,2.0,0.2,1,1,1,2.0,1,0,0,2,74.5,0.185
44,2.5,0.2,2,5,1,2.5,1,2,1,0,21.5,-0.145
16,3.0,0.0,1,12,1,3.25,101,0,0,2,22.5,0.1
33,3.0,0.0,3,14,1,2.0,100,2,1,0,195.0,0.27
31,5.4,0.0,1,12,1,3.8,110,0,1,0,28.0,0.21
39,3.7142857142857135,0.0,1,2,1,3.7142857142857135,100,0,0,0,1.2857142857142858,0.01
15,5.25,0.2,2,11,1,4.0,1,2,1,0,-91.25,-0.12
1,3.4,0.24,1,1,1,3.0,101,0,1,0,52.8,0.0179999999999999
55,3.0,0.0,1,7,1,3.5,10,1,2,1,82.5,0.18
8,4.0,0.0,3,6,1,3.333333333333333,100,0,0,2,407.0,0.38
26,6.0,0.0,1,8,1,4.0,100,2,0,2,108.0,0.43
43,4.2,0.04,2,9,0,3.6,1,0,0,2,1025.0,0.212
35,3.75,0.0,1,12,1,3.5,1,0,1,0,38.5,0.21
69,5.5,0.0,3,14,1,4.0,1,1,2,1,36.5,0.22
58,5.25,0.0,1,7,1,3.75,110,0,0,2,33.75,0.04
61,5.0,0.0,3,14,1,4.0,100,2,1,0,339.5,0.48
9,4.5,0.0,1,7,1,3.5,1,1,2,1,144.0,0.31
26,3.0,0.0,1,8,1,3.0,1,0,0,2,82.0,0.21
65,5.0,0.25,3,17,0,4.0,10,0,0,2,1794.0,0.32
48,3.0,0.0,1,2,1,3.0,101,0,0,2,322.0,0.42
72,4.5,0.0,2,5,0,3.0,110,2,1,0,1307.5,0.36
56,3.0,0.2666666666666666,1,3,1,2.6666666666666665,100,0,1,2,13.666666666666666,0.15
53,4.5,0.1333333333333333,1,1,1,3.5,100,0,0,0,114.5,0.3633333333333333
46,5.0,0.4,1,4,2,4.0,100,2,1,0,-1032.0,-0.23
59,4.75,0.1,3,13,4,3.75,100,0,0,2,426.75,0.125
63,7.0,0.4,2,11,2,4.0,1,1,2,1,179.0,0.05
54,4.25,0.2,1,4,1,3.75,101,0,0,2,-113.0,-0.175
58,3.6666666666666665,0.4000000000000001,2,10,0,3.0,1,0,0,2,-2292.6666666666665,-0.63
50,4.8,0.0,1,12,1,3.4,100,0,1,2,70.6,0.33
50,3.5,0.425,3,17,2,3.0,100,2,2,1,-1893.0,-0.86
35,4.2,0.0,1,12,1,3.4,100,2,1,0,43.6,0.43
58,2.8,0.0,1,7,1,3.2,101,0,0,0,180.0,0.38
51,2.8,0.16,2,9,4,2.8,1,0,0,2,1024.0,0.1879999999999999
3,3.5,0.2,1,3,1,2.5,101,0,0,2,57.0,0.335
48,6.0,0.0,1,2,1,4.0,1,0,1,0,32.0,0.1
34,5.0,0.1,1,16,1,4.0,100,2,1,0,130.0,0.235
50,5.5,0.25,3,17,0,4.0,1,0,1,0,36.5,0.01
17,2.5,0.0,2,10,1,2.5,11,2,1,0,105.0,0.13
70,4.5,0.25,1,16,1,3.25,110,0,0,2,107.75,-0.0325
59,2.333333333333333,0.0,3,13,4,2.333333333333333,1,0,0,2,1417.0,0.48
41,3.5,0.1,1,4,2,3.5,1,0,0,0,-210.25,-0.085
36,4.0,0.6,3,17,0,4.0,1,1,2,1,-1159.0,-1.23
65,4.0,0.325,3,17,2,3.5,101,2,1,0,-881.5,-0.26
13,5.0,0.0,1,2,1,4.0,110,0,0,2,196.0,0.37
33,3.0,0.08,1,8,1,2.8,1,0,0,2,20.8,0.128
35,4.666666666666667,0.0,1,15,1,3.5,100,0,0,2,372.1666666666667,0.4699999999999999
63,4.0,0.16,2,11,4,3.4,11,0,0,2,-123.2,-0.064
61,3.6666666666666665,0.2666666666666666,3,14,1,3.0,10,2,1,0,-51.0,-0.3866666666666666
71,3.0,0.6,3,17,2,3.0,100,1,2,1,-949.0,-0.48
54,4.0,0.0,1,4,1,3.333333333333333,1,0,0,2,442.6666666666667,0.33
63,3.5,0.2,2,11,1,3.5,101,2,2,1,140.0,0.24
52,3.75,0.0,1,15,1,3.25,11,2,1,0,254.75,0.35
71,4.0,0.3666666666666667,3,17,0,3.6666666666666665,101,2,1,2,-1246.0,-0.4466666666666667
36,7.0,0.25,3,17,2,4.0,1,2,1,0,1116.0,0.23
23,3.5,0.0,3,13,2,3.0,100,2,0,2,1473.5,0.18
12,5.5,0.0,2,9,0,3.5,10,2,1,0,86.0,0.03
13,4.0,0.0,1,2,1,3.333333333333333,0,2,1,0,87.0,0.34
22,3.0,0.0,1,1,1,2.6666666666666665,100,1,2,1,32.0,0.11
50,3.0,0.4,3,17,3,3.0,100,2,1,0,643.0,0.08
15,5.0,0.2,2,11,4,4.0,10,0,0,2,1323.5,0.28
22,3.0,0.1,1,1,1,2.5,100,1,2,1,52.5,0.3
15,4.666666666666667,0.2666666666666666,2,11,4,3.6666666666666665,11,0,0,2,202.33333333333331,0.09
71,3.0,0.425,3,17,2,2.5,1,1,2,1,-984.0,-0.6499999999999999
1,3.5,0.0,1,1,1,3.0,110,2,0,2,14.5,0.02
12,3.5,0.0,2,9,4,2.75,1,0,0,2,876.0,0.39
48,5.0,0.0,1,2,1,4.0,101,2,1,0,65.5,0.12
64,3.0,0.6,3,17,2,2.0,10,2,1,0,-3210.0,-1.3
27,5.333333333333333,0.0,2,10,1,4.0,1,0,1,2,332.0,0.44
14,3.0,0.0,1,7,1,3.0,11,0,0,2,116.66666666666669,0.25
64,4.0,0.25,3,17,3,4.0,1,2,1,0,857.0,0.09
6,5.0,0.2,2,5,4,4.0,100,2,0,2,-785.0,-0.255
49,3.75,0.1,3,13,4,3.25,100,0,1,0,685.75,0.3
46,3.0,0.0,1,4,0,3.5,10,2,0,2,806.5,0.14
19,4.625,0.15,1,3,1,3.625,100,0,0,2,-84.875,-0.22375
54,3.5,0.0,1,4,2,3.75,101,0,0,2,1672.75,0.14
53,4.0,0.2666666666666666,1,1,1,3.0,1,0,0,2,-202.33333333333331,-0.3699999999999999
19,3.333333333333333,0.0,1,12,1,3.0,11,0,0,2,106.33333333333331,0.38
22,2.5,0.4,1,1,1,3.0,100,2,1,0,-184.0,-0.45
33,3.6666666666666665,0.1333333333333333,1,8,1,3.6666666666666665,10,2,0,2,27.666666666666668,0.12
68,4.25,0.2,1,16,1,3.5,101,2,1,0,71.5,-0.3824999999999999
64,4.5,0.425,3,17,0,3.0,100,2,0,2,-691.5,-0.15
72,3.0,0.0,2,5,0,3.0,100,2,1,0,1090.0,0.29
50,3.5,0.325,3,17,2,3.0,100,1,2,1,12.0,-0.0049999999999999
18,2.0,0.0,1,1,1,3.0,1,1,2,1,108.0,0.31
52,2.6666666666666665,0.1333333333333333,3,14,1,2.6666666666666665,100,0,0,2,351.3333333333333,0.3766666666666666
52,5.0,0.0,1,15,1,4.0,110,0,0,0,23.5,0.03
14,4.5,0.1,2,10,1,3.5,100,0,0,2,426.75,0.37
50,4.5,0.4,3,6,4,3.5,100,2,0,2,-391.0,-0.23
45,3.0,0.2,2,5,1,3.5,100,2,0,2,-425.0,-0.2799999999999999
27,3.0,0.4,2,10,1,2.0,100,0,0,2,-1.0,0.0
11,4.0,0.0,2,5,1,4.0,1,1,2,1,69.0,0.17
8,4.6,0.24,3,6,4,3.6,1,0,0,2,-481.8,-0.302
53,4.6,0.08,1,1,1,3.4,1,2,1,0,90.8,0.252
11,7.0,0.4,2,5,0,4.0,1,1,2,1,-1031.0,-0.6
25,4.5,0.2,1,8,1,3.5,1,2,1,0,40.5,0.2
13,5.0,0.0,1,2,1,4.0,100,0,0,2,344.6666666666667,0.32
33,2.0,0.0,1,8,1,3.0,10,1,2,1,16.0,0.09
60,5.75,0.0,1,2,1,4.0,1,0,0,2,91.25,0.2
18,4.0,0.3,1,1,1,3.25,100,2,1,0,68.75,0.1
35,4.8,0.0,1,15,1,3.8,100,2,2,1,8.0,0.05
50,4.0,0.0,1,12,1,2.5,1,2,1,0,75.0,0.5
47,3.0,0.0,1,16,1,3.0,1,2,1,0,318.0,0.46
52,3.6666666666666665,0.0,3,14,4,3.0,100,0,0,2,1247.0,0.46
63,6.0,0.0,2,11,2,4.0,100,0,0,2,3927.0,0.22
35,2.0,0.0,1,12,1,2.5,1,2,1,0,25.5,0.2
58,5.5,0.2,2,10,0,4.0,100,2,1,0,-275.0,-0.0799999999999999
72,4.0,0.0,2,5,4,4.0,10,2,1,0,603.0,0.35
6,5.0,0.2,2,5,0,4.0,1,0,1,0,-50.0,-0.175
40,4.666666666666667,0.0,2,11,4,3.6666666666666665,10,2,2,1,14.0,0.01
50,6.0,0.25,3,17,3,4.0,100,2,1,0,1938.0,0.2
65,4.0,0.5,3,17,3,3.5,110,2,1,0,-106.0,-0.105
54,3.333333333333333,0.1333333333333333,1,4,0,3.333333333333333,101,2,1,0,-320.0,-0.0499999999999999
64,4.0,0.6,3,17,2,4.0,100,1,2,1,-1006.0,-1.15
6,4.5,0.0,2,5,0,3.5,100,1,2,1,262.0,0.09
56,4.0,0.1333333333333333,1,3,1,3.333333333333333,100,0,1,0,-9.0,-0.1866666666666666
64,4.5,0.425,3,17,0,4.0,100,2,1,0,92.5,-0.02
23,3.0,0.0,3,13,4,3.0,100,0,0,2,1443.0,0.42
45,7.0,0.0,2,5,4,4.0,100,2,0,2,1329.0,0.44
58,4.5,0.0,1,7,1,4.0,10,2,1,0,174.5,0.44
50,6.0,0.0,1,12,1,4.0,100,2,1,0,6.0,0.1
11,6.0,0.0,2,5,0,4.0,100,1,2,1,949.0,0.33
63,4.0,0.0,2,11,1,4.0,100,0,0,2,376.0,0.22
61,3.5,0.0,3,14,1,2.5,101,2,1,0,331.0,0.5
60,4.0,0.0,1,2,1,4.0,100,2,1,0,41.0,0.07
71,4.0,0.25,3,17,0,4.0,100,0,0,2,972.0,0.17
15,6.0,0.4,2,11,2,4.0,100,1,2,1,59.0,0.02
65,3.5,0.25,3,17,2,2.5,1,0,0,2,469.0,0.07
44,5.0,0.0,2,5,4,4.0,100,0,0,2,558.0,0.14
44,5.0,0.4,2,5,0,4.0,1,2,1,0,-591.0,-0.27
32,3.5,0.2,3,13,4,3.5,100,0,0,2,339.0,0.2
35,4.5,0.0,1,15,4,3.75,100,0,1,0,754.0,0.39
14,5.333333333333333,0.0,1,7,1,4.0,110,0,0,2,245.0,0.44
4,2.0,0.2,1,1,1,2.25,100,2,0,0,-23.5,-0.08
50,5.0,0.6,3,17,2,3.0,1,2,0,2,-1295.0,-0.33
19,5.0,0.0,1,12,1,4.0,1,2,1,0,53.0,0.42
67,4.333333333333333,0.0,1,7,1,3.333333333333333,100,0,0,0,67.66666666666667,0.33
45,3.0,0.0,2,5,0,2.5,100,0,0,2,0.0,0.0
