name,brand,days,deliver_way,discount,category,sub_category,price,user_type,user_city,user_province,user_area,profit,sell_num,label
"Avery 订书机, 耐用",Avery,4,标准级,0.0,办公用品,装订机,235.0,公司,廉洲,广西,中南,0.36,9,0
"OIC 橡皮筋, 每包 12 个",OIC,7,标准级,0.0,办公用品,系固件,77.0,公司,钦州,广西,中南,0.37,4,0
"贝尔金 记忆卡, 可编程",贝尔金,0,当日,0.4,技术,配件,325.6666666666667,公司,钦州,广西,中南,-0.1,5,0
"SanDisk 记忆卡, 可编程",SanDisk,3,一级,0.4,技术,配件,319.0,公司,钦州,广西,中南,-0.05,5,0
"OIC 图钉, 混合尺寸",OIC,4,标准级,0.0,办公用品,系固件,54.0,消费者,岳阳,湖南,中南,0.26,3,0
"OIC 订书钉, 金属",OIC,6,标准级,0.0,办公用品,系固件,53.4,消费者,岳阳,湖南,中南,0.07,2,0
"Avery 装订机盖, 透明",Avery,4,标准级,0.4,办公用品,装订机,29.5,消费者,登封,河南,中南,-0.17,4,0
"Ibico 装订机盖, 透明",Ibico,4,标准级,0.0,办公用品,装订机,61.333333333333336,消费者,登封,河南,中南,0.17,4,0
"Cardinal 装订机盖, 透明",Cardinal,7,标准级,0.0,办公用品,装订机,53.4,消费者,登封,河南,中南,0.34,4,0
"Novimex 凳子, 可调",Novimex,6,标准级,0.4,家具,椅子,467.4,消费者,余姚,浙江,华东,0.08,3,0
"Office Star 凳子, 可调",Office Star,3,一级,0.1,家具,椅子,741.0,消费者,余姚,浙江,华东,0.19,3,0
"Cardinal 打孔机, 回收",Cardinal,2,一级,0.0,办公用品,装订机,136.0,消费者,余姚,浙江,华东,0.2,7,0
"Hon 扶手椅, 每套两件",Hon,0,当日,0.0,家具,椅子,2143.6666666666665,消费者,余姚,浙江,华东,0.38,4,0
"Office Star 扶手椅, 每套两件",Office Star,2,二级,0.0,家具,椅子,2191.8,消费者,余姚,浙江,华东,0.14,4,0
"Stiletto 修剪器, 钢",Stiletto,6,标准级,0.0,办公用品,用品,196.66666666666666,消费者,余姚,浙江,华东,0.04,2,0
"Harbour Creations 折叠椅, 红色",Harbour Creations,1,一级,0.0,家具,椅子,456.75,消费者,泰康,黑龙江,东北,0.42,1,0
"Eaton 令, 每包 12 个",Eaton,6,标准级,0.0,办公用品,纸张,143.0,消费者,大连,辽宁,东北,0.32,2,0
"Novimex 摇椅, 黑色",Novimex,6,标准级,0.0,家具,椅子,602.0,消费者,大连,辽宁,东北,0.08,4,0
"OIC 按钉, 整包",OIC,6,标准级,0.0,办公用品,系固件,69.5,消费者,莱阳,山东,华东,0.04,2,0
"BIC 铅笔刀, 混合尺寸",BIC,4,标准级,0.0,办公用品,美术,150.25,消费者,莱阳,山东,华东,0.22,5,0
"Sanford 铅笔刀, 混合尺寸",Sanford,3,一级,0.2,办公用品,美术,108.5,消费者,莱阳,山东,华东,-0.18,5,0
"Rogers 锁柜, 工业",Rogers,4,标准级,0.0,办公用品,收纳具,989.8,消费者,莱阳,山东,华东,0.35,10,0
"Safco 搁架, 传统",Safco,4,标准级,0.0,家具,书架,918.2,消费者,济南,山东,华东,0.21,7,0
"Harbour Creations 摇椅, 每套两件",Harbour Creations,4,标准级,0.0,家具,椅子,697.0,小型企业,唐寨,安徽,华东,0.36,3,0
"贝尔金 鼠标, 可编程",贝尔金,2,二级,0.0,技术,配件,197.0,小型企业,泰州,江苏,华东,0.08,6,0
"SAFCO 扶手椅, 可调",SAFCO,1,一级,0.4,家具,椅子,1299.0,消费者,沈阳,辽宁,东北,-0.15,2,0
"Novimex 扶手椅, 可调",Novimex,2,二级,0.0,家具,椅子,2149.0,消费者,沈阳,辽宁,东北,0.37,2,0
"罗技 键盘, 实惠",罗技,2,二级,0.4,技术,配件,203.0,消费者,沈阳,辽宁,东北,-0.27,10,0
"Sauder 书架, 传统",Sauder,5,标准级,0.0,家具,书架,685.1666666666666,公司,肇庆,广东,中南,0.34,3,0
"OIC 订书钉, 混合尺寸",OIC,7,标准级,0.0,办公用品,系固件,41.0,公司,肇庆,广东,中南,0.12,6,0
"Wilson Jones 装订机, 回收",Wilson Jones,3,一级,0.4,办公用品,装订机,37.333333333333336,小型企业,邢台,河北,华北,-0.07,3,0
"Wilson Jones 订书机, 耐用",Wilson Jones,4,标准级,0.0,办公用品,装订机,235.5,消费者,哈尔滨,黑龙江,东北,0.36,5,0
"Bush 古典书架, 金属",Bush,3,一级,0.0,家具,书架,1923.3333333333333,消费者,海口,海南,中南,0.04,4,0
"Acco 订书机, 耐用",Acco,0,当日,0.0,办公用品,装订机,245.33333333333334,消费者,浏阳,湖南,中南,0.27,2,0
"松下 收据打印机, 耐用",松下,3,一级,0.0,技术,设备,564.8,小型企业,林口,黑龙江,东北,0.35,3,0
"Fiskars 剪刀, 蓝色",Fiskars,2,二级,0.0,办公用品,用品,108.0,消费者,南宁,广西,中南,0.12,6,0
"Elite 剪刀, 蓝色",Elite,3,一级,0.0,办公用品,用品,105.0,消费者,南宁,广西,中南,0.4,6,0
"Advantus 闹钟, 一包多件",Advantus,5,标准级,0.0,家具,用具,240.0,公司,益阳,湖南,中南,0.35,3,0
"惠普 传真机, 彩色",惠普,6,标准级,0.0,技术,复印机,1406.0,小型企业,深圳,广东,中南,0.41,4,0
"Brother 传真机, 彩色",Brother,6,标准级,0.2,技术,复印机,1194.5,小型企业,深圳,广东,中南,0.27,4,0
"SanDisk 闪存驱动器, 耐用",SanDisk,5,标准级,0.4,技术,配件,111.33333333333333,小型企业,深圳,广东,中南,0.15,7,0
"Advantus 夹子, 混合尺寸",Advantus,4,二级,0.0,办公用品,系固件,78.0,小型企业,深圳,广东,中南,0.11,3,0
"Acco 订书机, 实惠",Acco,4,标准级,0.0,办公用品,装订机,238.33333333333334,小型企业,深圳,广东,中南,0.31,2,0
"Ibico 订书机, 实惠",Ibico,4,标准级,0.4,办公用品,装订机,144.0,小型企业,深圳,广东,中南,-0.07,2,0
"Smead 合法证物标签, 白色",Smead,2,一级,0.0,办公用品,标签,52.0,小型企业,深圳,广东,中南,0.06,4,0
"Acco 孔加固材料, 透明",Acco,5,标准级,0.4,办公用品,装订机,17.11111111111111,公司,蒙阴,山东,华东,0.08,4,0
"Sauder 古典书架, 传统",Sauder,4,标准级,0.0,家具,书架,2034.6666666666667,小型企业,邓州,河南,中南,0.25,1,0
"Ames 搭扣信封, 银色",Ames,4,标准级,0.0,办公用品,信封,44.666666666666664,小型企业,海口,云南,西南,0.01,1,0
"Kraft 搭扣信封, 银色",Kraft,2,一级,0.0,办公用品,信封,53.0,小型企业,海口,云南,西南,0.46,1,0
"Dania 墙角架, 金属",Dania,6,标准级,0.4,家具,书架,340.3333333333333,消费者,齐齐哈尔,黑龙江,东北,-0.6,5,0
"Bush 墙角架, 金属",Bush,2,二级,0.0,家具,书架,576.0,消费者,齐齐哈尔,黑龙江,东北,0.22,5,0
"Sauder 墙角架, 金属",Sauder,3,二级,0.0,家具,书架,684.8,消费者,齐齐哈尔,黑龙江,东北,0.01,5,0
"施乐 令, 回收",施乐,3,二级,0.0,办公用品,纸张,122.66666666666667,消费者,齐齐哈尔,黑龙江,东北,0.09,6,0
"Eaton 令, 回收",Eaton,5,二级,0.0,办公用品,纸张,123.5,消费者,齐齐哈尔,黑龙江,东北,0.46,6,0
"Barricks 会议桌, 组装",Barricks,5,二级,0.6,家具,桌子,1696.0,消费者,齐齐哈尔,黑龙江,东北,-0.35,3,0
"GlobeWeis 马尼拉纸信封, 红色",GlobeWeis,7,标准级,0.0,办公用品,信封,144.33333333333334,消费者,齐齐哈尔,黑龙江,东北,0.42,3,0
"Jiffy 马尼拉纸信封, 红色",Jiffy,6,标准级,0.0,办公用品,信封,138.0,消费者,齐齐哈尔,黑龙江,东北,0.37,3,0
"Kraft 马尼拉纸信封, 红色",Kraft,5,标准级,0.0,办公用品,信封,140.14285714285714,消费者,齐齐哈尔,黑龙江,东北,0.05,3,0
"Hon 凳子, 每套两件",Hon,3,二级,0.0,家具,椅子,774.3333333333334,消费者,蒲圻,湖北,中南,0.26,1,0
"Fellowes 文件车, 工业",Fellowes,3,二级,0.0,办公用品,收纳具,643.0,消费者,巢湖,安徽,华东,0.46,2,0
"Eldon 文件车, 工业",Eldon,4,标准级,0.0,办公用品,收纳具,599.0,消费者,巢湖,安徽,华东,0.11,2,0
"宜家 墙角架, 传统",宜家,5,二级,0.4,家具,书架,344.5,消费者,海口,云南,西南,-0.07,7,0
"Smead 有色标签, 可调",Smead,5,标准级,0.0,办公用品,标签,51.0,消费者,海口,云南,西南,0.42,2,0
"Hoover 微波炉, 黑色",Hoover,4,标准级,0.4,办公用品,器具,862.5714285714286,消费者,海口,云南,西南,-0.45,2,0
"Stockwell 按钉, 整包",Stockwell,1,当日,0.0,办公用品,系固件,67.0,公司,上海,上海,华东,0.31,3,0
"Fiskars 大剪刀, 蓝色",Fiskars,2,二级,0.0,办公用品,用品,222.33333333333334,公司,上海,上海,华东,0.09,3,0
"Elite 大剪刀, 蓝色",Elite,4,标准级,0.4,办公用品,用品,131.5,公司,上海,上海,华东,-0.05,3,0
"KitchenAid 微波炉, 银色",KitchenAid,5,标准级,0.4,办公用品,器具,871.0,公司,上海,上海,华东,-0.15,3,0
"Hamilton Beach 微波炉, 银色",Hamilton Beach,5,标准级,0.0,办公用品,器具,1322.0,公司,上海,上海,华东,0.44,3,0
"Hoover 微波炉, 银色",Hoover,4,标准级,0.4,办公用品,器具,866.5,公司,上海,上海,华东,-0.47,3,0
"Enermax 信纸, 每包 12 个",Enermax,2,二级,0.0,办公用品,纸张,239.0,消费者,招远,山东,华东,0.21,9,0
"Harbour Creations 凳子, 黑色",Harbour Creations,4,标准级,0.0,家具,椅子,829.3333333333334,消费者,招远,山东,华东,0.22,2,0
"Safco 书架, 黑色",Safco,6,标准级,0.0,家具,书架,702.0,消费者,沈阳,辽宁,东北,0.06,7,0
"SAFCO 摇椅, 黑色",SAFCO,3,二级,0.0,家具,椅子,618.0,消费者,广州,广东,中南,0.18,6,0
"Cardinal 装订机盖, 实惠",Cardinal,3,一级,0.4,办公用品,装订机,34.0,公司,济南,山东,华东,0.07,3,0
"Binney & Smith 记号笔, 整包",Binney & Smith,2,二级,0.0,办公用品,美术,113.6,公司,石家庄,河北,华北,0.25,6,0
"Avery 打孔机, 耐用",Avery,6,标准级,0.4,办公用品,装订机,82.33333333333333,公司,石家庄,河北,华北,-0.63,3,0
"Ibico 打孔机, 耐用",Ibico,4,标准级,0.0,办公用品,装订机,149.0,公司,石家庄,河北,华北,0.04,3,0
"松下 喷墨打印机, 耐用",松下,4,标准级,0.0,技术,设备,1457.0,公司,石家庄,河北,华北,0.04,3,0
"Ibico 订书机, 回收",Ibico,7,标准级,0.4,办公用品,装订机,145.0,公司,郑州,河南,中南,-0.03,7,0
"Novimex 文件夹标签, 白色",Novimex,4,二级,0.0,办公用品,标签,38.666666666666664,消费者,龙凤,黑龙江,东北,0.0,5,0
"Smead 文件夹标签, 白色",Smead,7,标准级,0.0,办公用品,标签,41.5,消费者,龙凤,黑龙江,东北,0.11,5,0
"Tenex 文件车, 单宽度",Tenex,4,二级,0.0,办公用品,收纳具,626.0,消费者,龙凤,黑龙江,东北,0.17,3,0
"Rogers 文件车, 单宽度",Rogers,4,标准级,0.0,办公用品,收纳具,661.0,消费者,龙凤,黑龙江,东北,0.4,3,0
"Fellowes 文件车, 单宽度",Fellowes,1,当日,0.0,办公用品,收纳具,641.0,消费者,龙凤,黑龙江,东北,0.12,3,0
"Cameo 商业信封, 每套 50 个",Cameo,5,二级,0.0,办公用品,信封,79.16666666666667,消费者,广州,广东,中南,0.48,2,0
"Hamilton Beach 炉灶, 白色",Hamilton Beach,4,二级,0.0,办公用品,器具,2522.0,消费者,广州,广东,中南,0.22,2,0
"Hoover 冰箱, 银色",Hoover,4,标准级,0.0,办公用品,器具,2459.4285714285716,消费者,哈尔滨,黑龙江,东北,0.08,11,0
"Breville 冰箱, 银色",Breville,3,一级,0.4,办公用品,器具,1456.1666666666667,消费者,哈尔滨,黑龙江,东北,-0.32,11,0
"Tenex 锁柜, 金属",Tenex,3,一级,0.0,办公用品,收纳具,948.4,公司,武汉,湖北,中南,0.5,9,0
"Eldon 锁柜, 金属",Eldon,3,二级,0.0,办公用品,收纳具,919.2857142857143,公司,武汉,湖北,中南,0.08,9,0
"Wilson Jones 装订机, 实惠",Wilson Jones,2,二级,0.4,办公用品,装订机,36.333333333333336,消费者,黑山,辽宁,东北,-0.3,7,0
"Binney & Smith 速写本, 蓝色",Binney & Smith,3,一级,0.2,办公用品,美术,173.0,消费者,南阳,河南,中南,0.36,3,0
"摩托罗拉 耳机, 全尺寸",摩托罗拉,4,标准级,0.0,技术,电话,378.0,消费者,常德,湖南,中南,0.24,3,0
"Acco 装订机, 耐用",Acco,5,标准级,0.0,办公用品,装订机,77.8,消费者,常德,湖南,中南,0.29,3,0
"Avery 装订机, 耐用",Avery,4,标准级,0.0,办公用品,装订机,67.33333333333333,消费者,常德,湖南,中南,0.34,3,0
"Deflect-O 分层置放架, 耐用",Deflect-O,5,标准级,0.0,家具,用具,104.0,消费者,阿城,黑龙江,东北,0.1,6,0
"Smead 文件夹, 金属",Smead,4,标准级,0.0,办公用品,收纳具,77.33333333333333,消费者,镇江,江苏,华东,0.49,2,0
"Sauder 古典书架, 传统",Sauder,3,一级,0.0,家具,书架,2034.6666666666667,消费者,睢城,江苏,华东,0.25,4,0
"SanDisk 键盘, 回收",SanDisk,6,标准级,0.0,技术,配件,370.0,消费者,睢城,江苏,华东,0.34,8,0
"罗技 键盘, 回收",罗技,2,一级,0.0,技术,配件,328.0,消费者,睢城,江苏,华东,0.25,8,0
"Stiletto 美工刀, 钢",Stiletto,2,二级,0.0,办公用品,用品,165.0,消费者,睢城,江苏,华东,0.34,2,0
"Elite 美工刀, 钢",Elite,4,二级,0.0,办公用品,用品,160.0,消费者,睢城,江苏,华东,0.28,2,0
"Hewlett 传真机, 红色",Hewlett,2,二级,0.0,技术,复印机,1484.6666666666667,公司,鄂州,湖北,中南,0.37,3,0
"冲电器 喷墨打印机, 白色",冲电器,4,二级,0.0,技术,设备,1458.3333333333333,消费者,新青,黑龙江,东北,0.19,2,0
"Smead 搁板, 单宽度",Smead,1,当日,0.0,办公用品,收纳具,228.5,消费者,新青,黑龙江,东北,0.3,5,0
"Office Star 沙滩椅, 红色",Office Star,0,当日,0.0,家具,椅子,258.8,小型企业,上梅,湖南,中南,0.25,2,0
"Eaton 计划信息表, 回收",Eaton,6,标准级,0.0,办公用品,纸张,95.63636363636364,消费者,潍坊,山东,华东,0.09,2,0
"SanDisk 计划信息表, 回收",SanDisk,2,二级,0.0,办公用品,纸张,110.75,消费者,潍坊,山东,华东,0.36,2,0
"Sanford 钢笔, 整包",Sanford,5,标准级,0.2,办公用品,美术,42.0,消费者,义乌,浙江,华东,-0.1,3,0
"Fiskars 剪刀, 锯齿状",Fiskars,4,二级,0.0,办公用品,用品,93.0,消费者,牡丹江,黑龙江,东北,0.09,4,0
"Acme 剪刀, 锯齿状",Acme,3,一级,0.0,办公用品,用品,103.28571428571429,消费者,牡丹江,黑龙江,东北,0.07,4,0
"Wilson Jones 订书机, 回收",Wilson Jones,5,二级,0.0,办公用品,装订机,230.16666666666666,消费者,牡丹江,黑龙江,东北,0.06,3,0
"Avery 孔加固材料, 耐用",Avery,5,标准级,0.0,办公用品,装订机,27.5,公司,鞍山,辽宁,东北,0.02,3,0
"Sauder 书库, 传统",Sauder,4,二级,0.4,家具,书架,1085.4,公司,忻州,山西,华北,0.05,2,0
"Rubvermaid 框架, 优质",Rubvermaid,7,标准级,0.0,家具,用具,506.3333333333333,公司,忻州,山西,华北,0.06,2,0
"Lesro 培训桌, 黑色",Lesro,5,标准级,0.6,家具,桌子,501.75,消费者,石家庄,河北,华北,-1.33,3,0
"Fellowes 盘, 工业",Fellowes,6,标准级,0.0,办公用品,收纳具,270.0,小型企业,铜川,陕西,西北,0.44,1,0
"Cuisinart 冰箱, 红色",Cuisinart,6,标准级,0.0,办公用品,器具,2315.0,消费者,武汉,湖北,中南,0.4,3,0
"Sanford 铅笔刀, 金属",Sanford,2,二级,0.0,办公用品,美术,126.5,消费者,廊坊,河北,华北,0.37,5,0
"Boston 画布, 整包",Boston,6,标准级,0.2,办公用品,美术,201.33333333333334,消费者,廊坊,河北,华北,-0.15,5,0
"宜家 墙角架, 传统",宜家,1,一级,0.0,家具,书架,574.2727272727273,消费者,廊坊,河北,华北,0.36,5,0
"Dania 墙角架, 传统",Dania,2,一级,0.4,家具,书架,342.0,消费者,廊坊,河北,华北,-0.38,5,0
"Binney & Smith 荧光笔, 混合尺寸",Binney & Smith,2,一级,0.2,办公用品,美术,73.66666666666667,公司,驻马店,河南,中南,0.02,5,0
"Cuisinart 咖啡研磨机, 银色",Cuisinart,2,二级,0.0,办公用品,器具,183.625,消费者,莆田,福建,华东,0.07,2,0
"Ibico 装订机盖, 耐用",Ibico,5,二级,0.4,办公用品,装订机,42.333333333333336,消费者,桂林,广西,中南,0.17,2,0
"摩托罗拉 充电器, 混合尺寸",摩托罗拉,5,标准级,0.4,技术,电话,1807.6666666666667,消费者,桂林,广西,中南,-0.47,4,0
"Stiletto 大剪刀, 蓝色",Stiletto,1,一级,0.0,办公用品,用品,224.5,消费者,桂林,广西,中南,0.48,6,0
"Fiskars 大剪刀, 蓝色",Fiskars,2,一级,0.0,办公用品,用品,222.25,消费者,桂林,广西,中南,0.09,6,0
"Enermax 令, 优质",Enermax,5,标准级,0.0,办公用品,纸张,133.0,消费者,潮州,广东,中南,0.04,2,0
"SanDisk 令, 优质",SanDisk,7,标准级,0.0,办公用品,纸张,139.0,消费者,潮州,广东,中南,0.28,2,0
"Cameo 局间信封, 红色",Cameo,3,二级,0.0,办公用品,信封,238.0,消费者,潮州,广东,中南,0.11,2,0
"松下 收据打印机, 耐用",松下,7,标准级,0.0,技术,设备,564.6666666666666,消费者,潮州,广东,中南,0.35,2,0
"Bush 书库, 传统",Bush,4,标准级,0.0,家具,书架,1700.2,消费者,潮州,广东,中南,0.46,3,0
"Safco 书库, 传统",Safco,5,二级,0.4,家具,书架,1091.0,消费者,潮州,广东,中南,-0.33,3,0
"Harbour Creations 沙滩椅, 每套两件",Harbour Creations,4,二级,0.1,家具,椅子,268.3333333333333,消费者,天津,天津,华北,0.1,5,0
"Cardinal 订书机, 实惠",Cardinal,5,标准级,0.0,办公用品,装订机,232.5,消费者,天津,天津,华北,0.37,3,0
"Wilson Jones 订书机, 实惠",Wilson Jones,6,标准级,0.4,办公用品,装订机,137.14285714285714,消费者,天津,天津,华北,0.05,3,0
"Ibico 订书机, 实惠",Ibico,4,标准级,0.4,办公用品,装订机,144.0,消费者,天津,天津,华北,-0.07,3,0
"Smead 运输标签, 可调",Smead,2,一级,0.0,办公用品,标签,44.333333333333336,消费者,天津,天津,华北,0.16,3,0
"SanDisk 信纸, 回收",SanDisk,5,标准级,0.0,办公用品,纸张,225.5,消费者,天津,天津,华北,0.1,8,0
"Eldon 文件车, 单宽度",Eldon,5,标准级,0.0,办公用品,收纳具,597.0,消费者,蚌埠,安徽,华东,0.4,4,0
"Stockwell 夹子, 整包",Stockwell,5,标准级,0.0,办公用品,系固件,89.5,小型企业,张家港,江苏,华东,0.33,2,0
"Hoover 炉灶, 黑色",Hoover,0,当日,0.0,办公用品,器具,2650.0,公司,保定,河北,华北,0.28,9,0
"惠普 无线传真机, 每套两件",惠普,2,二级,0.0,技术,复印机,1681.0,公司,保定,河北,华北,0.35,7,0
"夏普 无线传真机, 每套两件",夏普,4,二级,0.4,技术,复印机,996.6666666666666,公司,保定,河北,华北,0.08,7,0
"Enermax 笔记本, 每包 12 个",Enermax,5,二级,0.0,办公用品,纸张,152.33333333333334,公司,洛阳,福建,华东,0.26,1,0
"SanDisk 笔记本, 每包 12 个",SanDisk,5,二级,0.0,办公用品,纸张,158.5,公司,洛阳,福建,华东,0.24,1,0
"思科 信号增强器, 整包",思科,2,二级,0.4,技术,电话,425.5,公司,烟台,山东,华东,-0.58,2,0
"摩托罗拉 信号增强器, 整包",摩托罗拉,6,标准级,0.0,技术,电话,668.3333333333334,公司,烟台,山东,华东,0.15,2,0
"GlobeWeis 搭扣信封, 银色",GlobeWeis,4,标准级,0.0,办公用品,信封,57.42857142857143,公司,德阳,四川,西南,0.39,3,0
"Cameo 搭扣信封, 银色",Cameo,6,标准级,0.0,办公用品,信封,55.5,公司,德阳,四川,西南,0.37,3,0
"Hewlett 墨水, 彩色",Hewlett,6,标准级,0.4,技术,复印机,420.25,公司,大庆,黑龙江,东北,-0.47,3,0
"Rubvermaid 灯泡, 黑色",Rubvermaid,3,一级,0.4,家具,用具,53.0,消费者,阳春,广东,中南,-0.42,1,0
"Eldon 灯泡, 黑色",Eldon,4,标准级,0.4,家具,用具,70.5,消费者,阳春,广东,中南,0.07,1,0
"Ibico 打孔机, 透明",Ibico,2,一级,0.0,办公用品,装订机,139.66666666666666,消费者,大庆,黑龙江,东北,0.34,8,0
"Sauder 搁架, 黑色",Sauder,4,二级,0.0,家具,书架,914.2857142857143,消费者,大庆,黑龙江,东北,0.44,4,0
"Acco 打孔机, 回收",Acco,5,标准级,0.0,办公用品,装订机,142.22222222222223,消费者,青岛,山东,华东,0.38,2,0
"Accos 订书钉, 整包",Accos,4,标准级,0.0,办公用品,系固件,51.0,消费者,青岛,山东,华东,0.47,3,0
"OIC 订书钉, 整包",OIC,5,标准级,0.4,办公用品,系固件,31.666666666666668,消费者,青岛,山东,华东,-0.22,3,0
"Wilson Jones 打孔机, 耐用",Wilson Jones,5,二级,0.0,办公用品,装订机,137.66666666666666,公司,随州,湖北,中南,0.46,3,0
"Ibico 打孔机, 耐用",Ibico,4,标准级,0.0,办公用品,装订机,149.0,公司,随州,湖北,中南,0.04,3,0
"Harbour Creations 合法证物标签, 白色",Harbour Creations,4,标准级,0.0,办公用品,标签,51.0,公司,随州,湖北,中南,0.02,5,0
"贝尔金 键盘, 可编程",贝尔金,2,二级,0.0,技术,配件,398.3333333333333,公司,随州,湖北,中南,0.17,5,0
"施乐 计划信息表, 多色",施乐,4,标准级,0.0,办公用品,纸张,101.66666666666667,公司,随州,湖北,中南,0.32,7,0
