brand,days,discount,category,sub_category,price,user_type,user_city,profit,sell_num,label
41,3,1,1,13,0,2,220030,0,2,0
39,6,1,1,6,0,1,331006,0,2,0
9,2,1,1,6,0,1,331006,0,2,0
11,2,1,2,7,2,1,332014,0,0,0
4,5,1,3,2,0,1,332014,0,0,0
25,5,1,3,2,0,1,332014,0,0,0
40,5,1,3,2,0,1,332014,0,0,0
55,3,1,2,7,2,0,222017,0,0,0
66,4,1,1,15,1,0,331008,0,2,0
30,3,1,1,1,0,0,551000,0,0,0
20,4,1,3,12,0,0,551000,0,1,0
22,6,1,3,12,0,0,551000,0,0,0
15,4,1,1,3,0,0,333000,0,1,0
14,4,1,1,3,0,0,333000,0,1,0
6,4,1,3,12,0,2,111000,0,0,0
6,5,1,3,12,0,1,331007,0,0,0
63,6,1,3,12,0,1,331007,0,0,0
23,5,1,3,12,0,1,331007,0,0,0
21,3,1,1,13,2,0,332012,0,2,0
61,5,1,1,15,1,0,332011,0,0,0
14,6,0,2,9,0,0,332011,2,2,0
57,4,1,2,9,0,0,332011,0,2,0
65,2,1,3,11,1,0,664005,0,0,0
43,5,2,1,14,0,0,664005,2,0,0
2,2,0,1,1,0,1,330001,2,0,0
29,4,1,1,13,0,1,330001,0,0,0
26,6,1,3,11,1,1,330001,0,0,0
1,6,0,1,1,0,1,330001,2,2,0
3,4,0,1,1,0,1,330001,0,0,0
38,4,1,2,7,0,2,222000,0,0,0
55,5,0,2,7,0,2,222000,0,0,0
29,2,1,1,13,0,2,222000,0,0,0
15,6,1,1,3,0,2,222000,0,2,0
64,0,1,1,3,0,2,222000,0,2,0
23,4,1,3,12,0,2,222000,0,0,0
38,3,1,2,7,2,2,222000,0,0,0
29,2,1,1,8,0,2,552001,0,0,0
29,2,1,1,8,0,2,552001,0,0,0
35,4,1,3,11,1,2,552001,0,0,0
49,0,1,3,11,1,2,552001,0,0,0
3,5,0,1,1,0,0,334020,2,0,0
6,3,0,1,4,0,0,334020,0,0,0
29,4,1,1,13,0,0,331016,0,0,0
22,0,1,1,13,0,0,331016,0,0,0
48,2,1,2,9,0,2,332022,0,2,0
13,6,1,1,1,0,0,222019,0,0,0
23,5,1,1,13,2,2,660000,0,2,0
22,5,1,1,13,2,2,660000,0,2,0
48,4,1,2,9,0,2,660000,0,0,0
18,2,1,1,8,0,1,334018,0,1,0
13,5,1,1,8,0,1,334018,0,1,0
29,5,1,1,8,0,1,334018,0,1,0
40,5,1,1,8,0,1,334018,0,1,0
2,2,1,1,1,0,1,334018,0,0,0
30,4,1,1,1,0,1,334018,0,0,0
7,6,1,2,5,2,0,336014,0,0,0
32,5,0,2,5,2,0,336014,2,0,0
46,6,1,2,5,2,0,336014,0,0,0
17,4,1,3,11,2,0,222001,0,2,0
35,4,1,3,11,1,2,662004,0,1,0
64,7,1,1,3,0,0,330002,0,2,0
43,4,2,1,14,0,2,332014,1,0,0
17,1,0,3,11,2,0,550000,2,0,0
57,5,1,2,9,0,0,550000,0,0,0
59,7,1,2,9,0,0,550000,0,0,0
42,2,1,1,4,0,0,331019,0,2,0
24,5,0,3,2,0,0,331019,0,0,0
25,5,1,3,2,2,0,660000,0,1,0
4,4,1,3,2,2,0,660000,0,1,0
40,2,0,3,2,0,0,332018,2,0,0
1,4,0,1,1,0,2,112000,0,0,0
6,2,0,1,4,0,0,335010,2,0,0
41,4,1,1,13,0,2,331033,0,2,0
19,4,1,1,4,0,2,331033,0,0,0
33,3,1,1,15,1,2,331033,0,0,0
6,7,1,3,12,0,2,331033,0,2,0
32,5,1,2,5,2,2,331033,0,0,0
48,5,0,2,9,0,2,331033,2,2,0
46,6,1,2,5,1,2,332017,0,2,0
61,6,0,1,15,0,1,221028,2,2,0
1,6,1,1,1,0,0,662006,0,2,0
43,5,1,1,14,0,2,221017,0,2,0
52,5,2,1,14,0,0,335000,2,2,0
53,5,0,1,14,0,0,335000,2,2,0
43,6,0,1,14,0,0,335000,0,2,0
38,6,1,2,7,0,2,112000,0,0,0
12,6,1,2,7,0,2,112000,0,0,0
6,3,1,3,12,0,0,334003,0,0,0
52,4,0,1,14,0,0,334003,0,2,0
53,5,1,1,14,0,0,334003,0,2,0
15,4,1,1,3,0,0,334003,0,0,0
5,2,1,1,3,0,0,334003,0,0,0
17,1,0,3,11,2,1,336005,2,1,0
13,3,1,1,1,0,0,113006,0,0,0
21,3,1,1,13,0,0,113006,0,0,0
13,4,1,1,1,0,0,113006,0,0,0
48,2,1,2,9,2,0,334007,0,0,0
14,3,0,2,9,0,0,334007,0,0,0
26,3,0,3,11,0,2,331040,0,2,0
7,2,1,2,5,2,2,331040,0,2,0
23,4,1,3,12,0,0,330001,0,0,0
30,4,1,1,1,0,0,330001,0,2,0
2,5,1,1,1,0,0,330001,0,2,0
8,5,0,2,5,0,0,330001,2,0,0
7,5,1,2,5,2,0,330001,0,0,0
46,6,0,2,5,0,0,330001,0,0,0
65,5,1,3,11,2,2,334009,0,1,0
17,5,1,3,11,2,2,334009,0,1,0
64,4,1,1,3,0,2,220000,0,2,0
30,1,0,1,1,0,0,330009,0,0,0
8,5,1,2,5,2,0,112000,0,0,0
15,2,1,1,3,0,0,112000,0,0,0
15,2,1,1,3,0,0,112000,0,0,0
46,4,1,2,5,2,0,112000,0,0,0
13,6,0,1,1,0,0,331008,2,0,0
3,5,1,1,1,0,0,331008,0,0,0
33,5,1,1,15,0,1,110003,0,2,0
11,2,1,2,7,2,1,110003,0,2,0
35,5,1,3,11,2,0,110003,0,1,0
26,2,1,3,11,2,0,110003,0,1,0
6,4,1,3,12,0,0,110003,0,1,0
11,7,1,2,7,1,2,331044,0,2,0
10,7,1,1,6,0,0,331025,0,2,0
14,5,1,1,3,0,0,220009,0,2,0
45,4,1,1,10,0,0,220009,0,0,0
34,4,1,1,10,0,0,113007,0,1,0
1,6,0,1,1,0,0,113007,2,1,0
1,6,0,1,1,0,0,113007,2,1,0
45,5,1,1,10,0,2,331005,0,2,0
54,4,1,1,10,0,2,331005,0,2,0
45,5,1,1,10,0,2,331005,0,2,0
34,4,1,1,10,0,2,331005,0,2,0
40,0,0,3,2,0,2,331005,0,2,0
24,5,1,3,2,0,2,331005,0,2,0
18,4,1,3,2,0,1,222018,0,0,0
24,5,1,3,2,0,1,222018,0,0,0
40,3,1,3,2,0,1,222018,0,0,0
55,5,0,2,7,0,1,222018,2,0,0
12,7,1,2,7,2,1,222018,0,0,0
65,4,0,3,11,2,1,222018,2,2,0
68,2,1,1,6,0,0,112000,0,0,0
11,5,1,2,7,0,0,550003,0,0,0
65,2,1,3,11,2,0,550003,0,0,0
29,5,1,1,13,0,0,550003,0,0,0
21,5,1,1,13,0,0,550003,0,0,0
18,4,1,3,2,1,2,550002,0,0,0
24,4,1,3,2,1,2,550002,0,0,0
40,1,1,3,2,1,2,550002,0,0,0
63,4,1,3,12,2,1,334016,0,2,0
18,6,1,3,2,2,1,334016,0,2,0
25,4,1,3,2,2,1,334016,0,2,0
67,5,1,1,10,0,0,661000,0,0,0
23,3,1,3,12,0,0,332008,0,0,0
43,4,0,1,14,0,1,220014,2,0,0
24,2,0,3,2,2,0,110004,2,0,0
18,6,1,3,2,2,0,110004,2,0,0
13,3,1,1,1,0,0,334021,0,1,0
20,4,1,3,12,0,0,334021,0,2,0
30,4,1,1,1,0,1,336000,0,2,0
2,4,1,1,1,0,1,336000,0,2,0
47,6,0,2,5,2,1,336000,2,1,0
29,2,1,1,13,0,1,336000,0,2,0
33,4,1,1,15,0,1,334022,0,2,0
21,4,1,1,13,2,1,334022,0,0,0
29,2,1,1,13,2,1,334022,0,0,0
15,2,1,2,9,0,1,334022,0,2,0
28,6,0,1,14,0,0,331049,2,2,0
52,4,1,1,14,0,0,110010,0,0,0
41,6,1,1,13,0,0,110010,0,0,0
21,6,1,1,13,0,0,110010,0,0,0
22,0,0,3,12,0,0,110010,2,0,0
18,4,0,3,2,0,0,110010,0,1,0
22,3,1,1,13,0,0,220000,0,0,0
22,4,1,1,13,0,0,331016,0,2,0
25,3,0,3,2,0,0,331016,0,2,0
40,3,0,3,2,0,0,331016,2,2,0
61,4,1,1,15,1,0,331016,0,0,0
29,5,1,1,13,2,0,330001,0,1,0
18,5,1,1,8,0,0,330001,0,1,0
13,2,1,1,1,0,0,332002,0,1,0
2,3,0,1,1,0,0,332002,2,1,0
3,6,1,1,1,0,0,332002,0,1,0
16,3,1,1,10,0,0,332002,0,2,0
29,4,1,1,8,0,0,222005,0,0,0
18,4,1,3,2,0,0,222005,0,0,0
16,5,0,1,10,0,1,331025,2,0,0
44,2,1,2,16,0,1,331025,0,0,0
69,2,1,2,16,0,1,331025,0,0,0
29,0,1,1,13,2,1,331025,0,0,0
35,2,1,3,11,2,0,335000,0,0,0
65,0,0,3,11,2,0,335000,2,0,0
65,2,0,3,11,0,0,335000,2,0,0
26,5,1,3,11,2,0,335000,0,0,0
42,4,0,1,4,0,0,335000,2,0,0
19,2,1,1,4,0,0,335000,0,0,0
26,2,1,3,11,2,0,335000,0,0,0
43,3,2,1,14,0,2,552003,1,2,0
30,1,1,1,1,0,2,221009,0,0,0
10,2,1,1,6,0,0,220034,0,0,0
7,1,0,2,5,2,1,336005,2,0,0
7,1,0,2,5,2,1,336005,2,0,0
15,0,1,2,9,0,2,660006,0,0,0
52,6,1,1,14,0,0,331000,0,2,0
53,6,0,1,14,0,0,331000,0,2,0
40,6,1,3,2,0,0,331000,0,2,0
24,6,1,3,2,0,0,331000,0,2,0
23,5,1,1,13,2,0,110002,0,0,0
49,0,1,3,11,2,0,222001,0,1,0
26,5,1,3,11,2,0,222001,0,1,0
22,5,1,3,12,2,0,222001,0,0,0
64,3,1,1,3,0,0,111004,0,0,0
54,5,0,1,10,0,0,221018,2,0,0
35,5,0,3,11,2,0,661000,2,2,0
48,2,0,2,9,0,0,661000,2,0,0
55,0,0,2,7,2,1,112000,2,1,0
43,6,1,1,14,0,2,550001,0,0,0
15,2,1,1,3,0,0,334003,0,0,0
16,6,1,1,10,0,0,332002,0,0,0
16,2,1,1,10,0,0,332002,0,0,0
24,7,1,3,2,0,0,332017,0,0,0
3,2,1,1,1,0,0,114004,0,0,0
29,5,1,1,13,0,0,110007,0,2,0
51,0,1,1,15,0,0,110007,0,2,0
14,5,1,2,9,2,1,336000,0,0,0
15,6,1,2,9,2,1,336000,0,0,0
43,4,0,1,14,0,1,332008,0,0,0
49,4,0,3,11,0,1,332008,0,0,0
17,5,1,3,11,2,1,332008,0,0,0
21,5,1,1,13,0,1,332008,0,2,0
34,2,1,1,10,0,1,332008,0,0,0
16,6,1,1,10,0,1,332008,0,0,0
68,2,1,1,6,0,1,332008,0,2,0
28,2,1,1,14,0,2,331006,0,2,0
12,0,1,2,7,2,2,331006,0,0,0
38,4,1,2,7,2,2,331006,0,0,0
13,4,1,1,1,0,0,330001,0,0,0
18,4,1,3,2,0,0,111000,0,0,0
25,2,0,3,2,0,0,111000,2,0,0
24,5,1,3,2,0,0,111000,0,0,0
20,4,0,3,12,0,1,331009,0,0,0
15,4,1,2,9,0,0,334005,0,2,0
29,5,1,1,13,0,1,550000,0,1,0
7,6,1,2,5,2,1,222008,0,1,0
47,4,0,2,5,2,1,222008,2,1,0
46,6,1,2,5,2,1,222008,0,1,0
8,5,1,2,5,2,1,222008,0,1,0
57,0,0,2,9,0,0,330001,2,0,0
48,2,1,2,9,2,0,330001,0,0,0
29,3,1,1,13,0,0,330001,0,0,0
21,4,1,1,13,0,0,330001,0,0,0
24,7,0,3,2,2,0,330001,0,2,0
40,3,1,3,2,1,0,330001,0,2,0
4,3,1,3,2,1,0,330001,0,2,0
41,4,1,1,13,2,2,332019,0,0,0
56,6,1,1,4,0,1,220030,0,2,0
67,4,1,1,10,0,0,551000,0,2,0
2,5,0,1,1,0,0,551000,0,0,0
68,5,1,1,6,0,0,334001,0,0,0
39,2,1,1,6,0,0,334001,0,0,0
1,4,1,1,1,0,0,222000,0,2,0
39,5,1,1,6,0,0,222000,0,2,0
50,4,1,1,6,0,0,220000,0,2,0
10,4,1,1,6,0,0,220000,0,2,0
46,5,1,2,5,2,2,335007,0,2,0
8,6,1,2,5,2,2,335007,0,2,0
17,4,1,3,11,1,0,110002,0,1,0
64,0,1,1,3,0,0,332019,0,2,0
5,6,1,1,3,0,0,332019,0,2,0
19,5,1,1,4,0,2,331006,0,0,0
24,7,0,3,2,2,1,220003,0,0,0
40,3,1,3,2,1,1,220003,0,0,0
25,3,0,3,2,2,1,220003,2,0,0
9,2,1,1,6,0,0,550001,0,0,0
65,5,1,3,11,2,0,335007,0,2,0
35,1,1,3,11,2,0,335007,0,2,0
63,5,1,3,12,0,0,335002,0,0,0
6,5,1,3,12,0,0,335002,0,0,0
29,3,1,1,13,0,0,335002,0,0,0
41,7,1,1,13,0,0,335002,0,0,0
15,6,1,2,9,0,2,110006,0,0,0
43,5,1,1,14,0,2,110006,0,1,0
27,3,2,1,14,0,2,110006,1,1,0
10,5,1,1,6,0,0,334001,0,0,0
39,5,1,1,6,0,0,334001,0,0,0
4,4,0,3,2,0,0,111000,2,0,0
25,5,1,3,2,2,0,111000,0,0,0
15,6,0,2,9,0,0,111000,2,2,0
30,0,1,1,1,0,0,331008,0,0,0
30,0,1,1,1,0,0,331008,0,0,0
56,5,0,1,4,0,0,331008,0,0,0
22,1,1,3,12,0,0,331008,0,0,0
51,5,1,1,15,1,0,331008,0,0,0
33,2,1,1,15,1,0,331008,0,0,0
63,5,0,3,12,0,1,220003,2,2,0
35,5,1,3,11,2,1,220003,0,2,0
26,3,1,3,11,2,1,220003,0,2,0
6,3,1,3,12,0,0,334016,0,2,0
23,5,1,3,12,0,0,334016,0,2,0
40,5,1,3,2,2,1,330006,0,0,0
21,4,1,1,13,0,1,221018,0,1,0
11,3,1,2,7,0,0,335007,0,0,0
12,2,0,2,7,0,0,335007,2,0,0
15,4,1,2,9,0,0,551002,0,0,0
67,5,1,1,10,0,0,331025,0,0,0
14,4,1,2,9,0,0,331025,0,2,0
68,6,1,1,6,0,0,331013,0,0,0
15,6,0,2,9,0,0,331013,0,0,0
24,4,0,3,2,0,2,333008,0,2,0
67,5,1,1,10,0,1,331031,0,0,0
72,3,2,3,17,2,1,331031,2,0,0
1,4,1,1,1,0,1,111000,0,2,0
3,2,1,1,1,0,1,111000,0,2,0
3,2,1,1,1,0,1,111000,0,2,0
18,3,1,3,2,0,1,111000,0,2,0
6,5,0,3,12,0,2,335005,2,2,0
22,4,1,1,13,0,0,220010,0,0,0
15,5,1,2,9,2,2,220035,0,0,0
35,1,1,3,11,1,2,220035,0,0,0
15,1,1,2,9,0,0,112000,0,0,0
16,2,1,1,10,0,0,112000,0,1,0
45,5,1,1,10,0,0,112000,0,1,0
13,2,1,1,1,0,0,112000,0,0,0
61,4,1,1,15,1,0,332013,0,2,0
4,2,1,1,8,0,2,550003,0,0,0
40,5,1,1,8,0,2,331044,0,2,0
13,4,1,1,8,0,2,331044,0,2,0
4,3,1,1,8,0,0,332006,0,2,0
55,5,1,2,7,1,0,660000,0,0,0
27,3,1,1,14,0,0,332023,0,0,0
14,4,1,2,9,2,0,332023,0,0,0
44,4,0,2,16,0,0,332023,0,2,0
72,6,2,3,17,2,2,330019,2,0,0
17,4,1,3,11,1,2,114000,0,2,0
49,2,1,3,11,1,2,114000,0,2,0
40,3,1,1,8,0,2,220030,0,0,0
66,5,1,1,15,0,0,222000,0,0,0
28,3,0,1,14,0,2,114001,2,2,0
39,5,1,1,6,0,2,114001,0,0,0
15,0,1,2,9,0,2,114001,0,2,0
14,5,1,2,9,0,2,114001,0,2,0
3,5,1,1,1,0,0,222019,0,1,0
30,2,1,1,1,0,0,222019,0,1,0
16,2,1,1,10,0,0,660004,0,0,0
34,4,1,1,10,0,0,660004,0,2,0
14,2,1,1,3,0,0,660004,0,2,0
12,2,0,2,7,0,2,333000,0,0,0
55,6,0,2,7,0,2,333000,2,0,0
31,4,0,2,7,0,2,333000,2,0,0
17,2,1,3,11,1,0,333012,0,0,0
49,4,0,3,11,2,0,333012,0,0,0
33,5,1,1,15,1,0,110008,0,0,0
22,4,1,3,12,2,0,333000,0,2,0
16,3,1,1,10,0,0,333000,0,1,0
1,0,1,1,1,0,2,334018,0,0,0
24,4,1,3,2,1,2,331006,0,0,0
28,3,1,1,14,0,0,660000,0,2,0
18,0,1,3,2,1,0,660000,0,2,0
40,4,1,3,2,1,0,660000,0,2,0
4,0,1,3,2,1,0,660000,0,2,0
30,1,1,1,1,0,0,660000,0,1,0
2,1,0,1,1,0,0,660000,2,1,0
41,5,1,1,13,0,0,550003,0,0,0
29,5,1,1,8,0,2,333005,0,0,0
14,5,1,2,9,0,2,222000,0,2,0
15,4,1,2,9,0,2,222000,0,2,0
1,6,1,1,1,0,0,660004,0,1,0
58,4,1,2,16,2,0,660004,0,0,0
37,5,0,2,16,2,0,660004,2,0,0
25,3,1,3,2,0,0,660004,0,2,0
37,2,1,2,16,0,0,660004,0,1,0
55,6,0,2,7,0,2,222002,2,1,0
38,4,1,2,7,0,2,222002,0,1,0
38,4,1,2,7,0,2,222002,0,1,0
12,0,1,2,7,0,2,221010,0,1,0
4,6,1,1,8,0,2,221010,0,2,0
48,2,1,2,9,0,0,551002,0,0,0
20,6,1,3,12,0,0,551002,0,2,0
17,7,0,3,11,0,0,551002,0,2,0
31,7,1,2,7,2,0,552011,0,0,0
24,4,1,3,2,0,0,552011,0,0,0
33,4,0,1,15,0,1,332009,0,0,0
65,0,1,3,11,1,1,332009,0,0,0
49,4,0,3,11,2,1,332009,0,0,0
61,7,1,1,15,1,1,332009,0,1,0
51,5,1,1,15,1,1,332009,0,1,0
67,7,1,1,10,0,0,111000,0,0,0
16,5,1,1,10,0,0,111000,0,0,0
13,6,0,1,1,0,0,331008,2,2,0
47,4,0,2,5,2,0,333000,0,0,0
35,5,0,3,11,2,1,335005,2,0,0
6,5,0,1,4,0,1,113002,2,0,0
19,6,0,1,4,0,1,113002,0,0,0
23,5,1,1,13,0,0,113014,0,0,0
29,2,1,1,8,0,0,113014,0,0,0
50,0,1,1,6,0,0,331008,0,2,0
68,2,1,1,6,0,0,331008,0,2,0
23,5,1,1,13,0,0,331008,0,2,0
21,5,1,1,13,0,0,331008,0,2,0
4,5,1,1,8,0,0,331008,0,0,0
1,5,1,1,1,0,1,331020,0,2,0
1,4,1,1,1,0,1,331020,0,2,0
2,4,1,1,1,0,1,331020,0,2,0
46,2,0,2,5,2,2,331011,2,0,0
12,6,1,2,7,2,1,332005,0,2,0
53,2,1,1,14,0,2,220034,0,0,0
50,4,1,1,6,0,2,220034,0,0,0
28,5,0,1,14,0,2,336005,0,0,0
52,5,1,1,14,0,2,336005,0,0,0
13,2,1,1,8,0,0,332011,0,0,0
46,5,0,2,5,0,0,336005,2,0,0
2,5,1,1,1,0,0,336005,0,0,0
3,7,1,1,1,0,0,336005,0,0,0
48,4,1,2,9,0,1,221009,0,0,0
40,6,1,1,8,0,1,221009,0,0,0
42,1,1,1,4,0,0,331006,0,2,0
68,4,1,1,6,0,0,332024,0,2,0
67,4,1,1,10,0,2,550012,0,0,0
41,3,1,1,13,0,1,113000,0,1,0
22,6,1,1,13,0,1,113000,0,1,0
30,2,1,1,1,0,1,113000,0,0,0
3,5,1,1,1,0,1,113000,0,0,0
1,5,1,1,1,0,1,113000,0,0,0
13,3,1,1,1,0,1,113000,0,0,0
62,5,0,1,15,1,1,113000,0,2,0
69,1,0,2,16,2,1,112000,2,1,0
45,2,0,1,10,0,1,331013,2,0,0
6,6,1,1,4,0,0,332008,0,0,0
45,6,1,1,10,0,0,332008,0,2,0
54,5,1,1,10,0,0,332008,0,2,0
21,5,1,1,13,0,1,112001,0,2,0
13,7,1,1,1,0,1,332007,0,0,0
3,2,0,1,1,0,1,332007,0,0,0
16,5,1,1,10,0,1,332007,0,2,0
62,2,1,1,15,0,0,332016,0,0,0
61,2,1,1,15,0,0,332016,0,0,0
1,5,1,1,1,0,0,334006,0,0,0
1,5,1,1,1,0,0,334006,0,0,0
15,5,1,2,9,0,1,332001,0,0,0
15,5,1,2,9,0,1,332001,0,0,0
55,2,1,2,7,2,1,332001,0,2,0
43,4,0,1,14,0,2,331000,2,2,0
51,6,0,1,15,0,1,331016,2,2,0
68,5,1,1,6,0,1,331016,0,2,0
9,2,1,1,6,0,2,662004,0,2,0
39,6,1,1,6,0,2,330022,0,0,0
68,2,1,1,6,0,2,330022,0,0,0
68,2,1,1,6,0,2,330022,0,0,0
35,3,1,3,11,1,2,330022,0,0,0
17,6,1,3,11,1,2,330022,0,0,0
56,4,1,1,4,0,2,330022,0,0,0
18,6,1,1,8,0,2,330022,0,2,0
8,4,1,2,5,2,2,330022,0,0,0
32,7,1,2,5,2,2,330022,0,0,0
47,5,1,2,5,2,2,330022,0,0,0
39,5,1,1,6,0,2,330022,0,2,0
5,6,1,1,3,0,0,552001,0,2,0
39,6,1,1,6,0,2,331029,0,0,0
61,4,0,1,15,1,2,331005,2,0,0
4,5,1,3,2,0,0,220000,0,0,0
25,5,1,3,2,0,0,220000,0,0,0
24,5,1,3,2,0,0,220000,0,0,0
60,3,1,1,3,0,0,220000,0,1,0
14,5,0,2,9,0,0,220000,2,0,0
48,3,1,2,9,0,0,220000,0,0,0
15,7,1,1,3,0,1,331000,0,0,0
47,6,1,2,5,1,0,336007,0,1,0
35,4,1,3,11,2,2,332005,0,0,0
32,2,1,2,5,2,2,331000,0,2,0
20,6,1,3,12,0,0,221031,0,0,0
1,5,0,1,1,0,0,331006,0,0,0
28,2,0,1,14,0,2,331049,2,2,0
23,4,1,3,12,0,2,331049,0,0,0
63,6,1,3,12,0,2,331049,0,0,0
22,0,1,3,12,0,2,331049,0,2,0
35,0,1,3,11,2,2,331049,0,2,0
17,6,1,3,11,1,0,331001,0,0,0
35,6,1,3,11,1,0,331001,0,0,0
68,4,1,1,6,0,0,220006,0,0,0
13,4,1,1,1,0,0,220006,0,0,0
1,4,1,1,1,0,0,220006,0,0,0
3,2,1,1,1,0,0,220006,0,0,0
5,3,1,1,3,0,2,110006,0,0,0
52,0,2,1,14,0,2,110006,1,2,0
17,4,0,3,11,2,2,110006,2,0,0
1,5,1,1,1,0,2,331028,0,0,0
34,3,0,1,10,0,1,331003,0,0,0
45,0,0,1,10,0,1,331003,0,0,0
40,3,1,1,8,0,1,331003,0,0,0
12,5,0,2,7,0,1,334016,2,2,0
6,4,1,3,12,2,0,220047,0,0,0
6,4,1,3,12,2,0,220047,0,0,0
54,7,1,1,10,0,0,220047,0,1,0
66,4,1,1,15,0,1,334023,0,2,0
40,5,1,1,8,0,1,334023,0,0,0
48,6,0,2,9,0,1,334000,2,0,0
25,4,0,3,2,2,2,220047,2,0,0
13,3,1,1,8,0,2,220047,0,1,0
23,5,1,3,12,0,2,331016,0,1,0
20,7,1,3,12,0,2,331016,0,1,0
54,3,0,1,10,0,0,330001,2,0,0
45,4,0,1,10,0,0,330001,0,0,0
29,0,1,1,8,0,2,330001,0,0,0
18,5,1,1,8,0,2,330001,0,0,0
4,7,1,1,8,0,2,330001,0,0,0
47,0,1,2,5,2,2,330001,0,0,0
32,4,0,2,5,0,2,330001,0,0,0
46,4,0,2,5,0,2,330001,0,0,0
22,6,1,1,13,0,0,334001,0,0,0
41,4,1,1,13,0,0,334001,0,0,0
35,6,1,3,11,1,0,550003,0,0,0
27,2,1,1,14,0,0,111000,0,0,0
65,4,1,3,11,2,0,111000,0,2,0
47,1,1,2,5,1,1,336013,0,0,0
25,6,1,3,2,0,0,335004,0,1,0
24,4,1,3,2,0,0,335004,0,1,0
4,4,1,3,2,0,0,335004,0,1,0
54,4,1,1,10,0,0,332019,0,1,0
45,4,0,1,10,0,0,332019,2,1,0
56,5,0,1,4,0,1,334003,2,0,0
4,4,1,3,2,1,0,330001,0,2,0
29,7,1,1,13,0,0,334003,0,0,0
6,6,1,1,4,0,0,334003,0,0,0
3,3,1,1,1,0,0,331050,0,0,0
13,4,0,1,1,0,0,221023,2,0,0
11,4,0,2,7,0,1,552008,2,0,0
10,4,1,1,6,0,2,220010,0,2,0
22,5,1,1,13,0,2,220010,0,0,0
29,4,1,1,13,0,2,220010,0,0,0
12,5,0,2,7,0,2,220010,0,2,0
7,0,0,2,5,0,0,660005,0,2,0
55,6,1,2,7,0,0,333000,0,0,0
11,3,1,2,7,0,0,333000,0,0,0
21,4,1,1,13,0,2,330004,0,0,0
6,5,1,3,12,0,2,330004,0,2,0
63,4,1,3,12,0,2,330004,0,2,0
22,4,0,3,12,0,2,330004,2,2,0
28,5,0,1,14,0,0,331007,0,2,0
52,5,1,1,14,0,0,331007,0,2,0
49,7,1,3,11,2,0,331007,0,0,0
9,5,1,1,6,0,0,331007,0,2,0
13,2,1,1,8,0,0,334003,0,2,0
18,4,1,1,8,0,0,334003,0,2,0
9,4,1,1,6,0,1,222000,0,0,0
31,2,0,2,7,0,0,221005,2,2,0
33,3,1,1,15,0,1,660006,0,0,0
66,4,0,1,15,0,1,660006,2,0,0
46,2,0,2,5,0,1,660006,2,2,0
30,0,1,1,1,0,2,331034,0,0,0
1,2,1,1,1,0,2,331034,0,0,0
49,4,0,3,11,0,2,331034,2,0,0
1,2,1,1,1,0,2,331034,0,0,0
13,0,1,1,1,0,2,331034,0,0,0
8,0,1,2,5,2,0,330019,0,1,0
7,4,0,2,5,0,0,330019,2,1,0
22,7,1,1,13,2,0,660000,0,0,0
15,6,1,1,3,0,0,334000,0,2,0
57,4,0,2,9,0,2,334014,2,2,0
19,4,0,1,4,0,0,333000,2,0,0
56,6,0,1,4,0,0,333000,2,0,0
23,5,1,1,13,0,1,331000,0,0,0
42,4,0,1,4,0,1,331000,2,0,0
7,4,1,2,5,2,1,331000,0,1,0
25,2,1,3,2,0,1,331000,0,1,0
15,2,1,2,9,2,0,331019,0,0,0
56,4,0,1,4,0,0,331019,2,1,0
9,2,1,1,6,0,0,331019,0,0,0
39,4,1,1,6,0,0,331019,0,0,0
20,5,1,3,12,2,1,331013,0,0,0
23,4,1,3,12,2,1,331013,0,0,0
49,6,1,3,11,1,2,552002,0,0,0
4,2,1,1,8,0,2,552002,0,0,0
40,3,1,1,8,0,2,552002,0,0,0
40,2,1,3,2,0,2,331035,0,2,0
18,5,1,3,2,0,2,331035,0,2,0
49,4,0,3,11,0,2,111001,0,0,0
26,6,0,3,11,2,2,111001,0,0,0
39,4,1,1,6,0,0,331007,0,2,0
20,0,0,3,12,0,1,332008,2,1,0
22,6,1,3,12,0,1,332008,0,1,0
26,1,1,3,11,1,1,332008,0,2,0
35,4,1,3,11,1,1,332008,0,2,0
18,5,1,3,2,0,1,332008,0,1,0
25,2,1,3,2,0,1,332008,0,1,0
40,4,0,3,2,0,1,332008,2,1,0
16,1,1,1,10,0,0,220000,0,2,0
40,6,1,3,2,0,0,220000,2,0,0
25,2,0,3,2,0,0,220000,2,0,0
54,4,0,1,10,0,0,334016,2,2,0
33,4,1,1,15,0,0,550000,0,0,0
30,2,1,1,1,0,0,332019,0,0,0
23,5,1,1,13,0,2,332000,0,0,0
43,4,1,1,14,0,1,552001,0,1,0
52,4,1,1,14,0,1,552001,0,1,0
53,4,2,1,14,0,1,552001,1,1,0
14,3,1,2,9,2,0,222002,0,0,0
40,4,1,1,8,0,2,336017,0,2,0
49,6,1,3,11,2,2,336017,0,0,0
49,6,1,3,11,2,2,336017,0,0,0
35,2,1,3,11,2,2,336017,0,0,0
49,4,1,3,11,1,2,336017,0,0,0
17,5,1,3,11,1,2,336017,0,0,0
54,4,0,1,10,0,2,336017,2,0,0
23,4,1,3,12,0,2,331016,0,2,0
41,4,1,1,13,0,2,330018,0,0,0
22,2,1,1,13,0,2,330018,0,0,0
29,4,1,1,13,0,2,330018,0,0,0
35,4,1,3,11,2,2,222017,0,0,0
